0.5	0.2	0.1	(0.5, 0.1)	109	3	(301,)	12310	4924.0	{301, 677}	12310	4924.0	(301, 677)	14574	5829.6	{301, 677}	14574	5829.6
0.5	0.30000000000000004	0.15000000000000002	(0.5, 0.15000000000000002)	109	7	(301,)	12310	4308.5	{828, 301}	12310	4308.5	(301, 828)	14748	5161.799999999999	{828, 301}	14748	5161.799999999999
0.5	0.4	0.2	(0.5, 0.2)	109	10	(301,)	12310	3693.0	{301, 63}	12310	3693.0	(301, 63)	19014	5704.2	{301, 63}	19014	5704.2
0.5	0.5	0.25	(0.5, 0.25)	109	17	(301,)	12310	3077.5	{301, 63}	12310	3077.5	(301, 63)	19014	4753.5	{301, 63}	19014	4753.5
0.5	0.6000000000000001	0.30000000000000004	(0.5, 0.30000000000000004)	109	30	(301,)	12310	2461.9999999999995	{104, 301}	12310	2461.9999999999995	(301, 104)	21162	4232.399999999999	{104, 301}	21162	4232.399999999999
0.5	0.7000000000000001	0.35000000000000003	(0.5, 0.35000000000000003)	109	43	(301,)	12310	1846.4999999999995	{104, 301}	12310	1846.4999999999995	(301, 104)	21162	3174.2999999999993	{104, 301}	21162	3174.2999999999993
0.5	0.8	0.4	(0.5, 0.4)	109	60	(301,)	12310	1230.9999999999998	{104, 301}	12310	1230.9999999999998	(301, 104)	21162	2116.1999999999994	{104, 301}	21162	2116.1999999999994
0.5	0.9	0.45	(0.5, 0.45)	109	82	(301,)	12310	615.4999999999999	{104, 301}	12310	615.4999999999999	(301, 104)	21162	1058.0999999999997	{104, 301}	21162	1058.0999999999997
0.5	1.0	0.5	(0.5, 0.5)	109	104	(301,)	12310	0.0	{104, 301}	12310	0.0	(104, 301)	21162	0.0	{104, 301}	21162	0.0
0.6000000000000001	0.0	0.0	(0.6000000000000001, 0.0)	58	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
0.6000000000000001	0.1	0.06000000000000001	(0.6000000000000001, 0.06000000000000001)	58	2	(301,)	3508	1894.3200000000002	{739, 301}	3508	1894.3200000000002	{739, 301}	3833	2069.82	{739, 301}	3833	2069.82
0.6000000000000001	0.2	0.12000000000000002	(0.6000000000000001, 0.12000000000000002)	58	3	(301,)	3508	1683.8400000000004	{301, 677}	3508	1683.8400000000004	(301, 677)	4480	2150.4000000000005	{301, 677}	4480	2150.4000000000005
0.6000000000000001	0.30000000000000004	0.18000000000000005	(0.6000000000000001, 0.18000000000000005)	58	8	(63,)	3986	1674.1200000000001	{301, 63}	3986	1674.1200000000001	(301, 63)	7477	3140.34	{301, 63}	7477	3140.34
0.6000000000000001	0.4	0.24000000000000005	(0.6000000000000001, 0.24000000000000005)	58	13	(63,)	3986	1434.9600000000003	{301, 63}	3986	1434.9600000000003	(301, 63)	7477	2691.7200000000003	{301, 63}	7477	2691.7200000000003
0.6000000000000001	0.5	0.30000000000000004	(0.6000000000000001, 0.30000000000000004)	58	30	(104,)	5064	1519.2000000000003	{104, 63}	5064	1519.2000000000003	(301, 104)	8572	2571.6000000000004	{104, 63}	7198	2159.4000000000005
0.6000000000000001	0.6000000000000001	0.3600000000000001	(0.6000000000000001, 0.3600000000000001)	58	45	(104,)	5064	1215.36	{104, 63}	5064	1215.36	(301, 104)	8572	2057.2799999999997	{104, 63}	7198	1727.52
0.6000000000000001	0.7000000000000001	0.4200000000000001	(0.6000000000000001, 0.4200000000000001)	58	70	(104,)	5064	911.52	{104, 63}	5064	911.52	(301, 104)	8572	1542.96	{104, 63}	7198	1295.6399999999999
0.6000000000000001	0.8	0.4800000000000001	(0.6000000000000001, 0.4800000000000001)	58	94	(104,)	5064	607.68	{104, 63}	5064	607.68	(104, 301)	8572	1028.6399999999999	{104, 63}	7198	863.76
0.6000000000000001	0.9	0.5400000000000001	(0.6000000000000001, 0.5400000000000001)	58	119	(104,)	5064	303.8399999999997	{104, 63}	5064	303.8399999999997	(104, 301)	8572	514.3199999999995	{104, 63}	7198	431.8799999999996
0.6000000000000001	1.0	0.6000000000000001	(0.6000000000000001, 0.6000000000000001)	58	150	(104,)	5064	0.0	{104, 63}	5064	0.0	(104, 301)	8572	0.0	{104, 63}	7198	0.0
0.7000000000000001	0.0	0.0	(0.7000000000000001, 0.0)	29	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
0.7000000000000001	0.1	0.07	(0.7000000000000001, 0.07)	29	2	(301,)	652	410.76000000000005	{739, 301}	652	410.76000000000005	{739, 301}	748	471.24000000000007	{739, 301}	748	471.24000000000007
0.7000000000000001	0.2	0.14	(0.7000000000000001, 0.14)	29	6	(301,)	652	365.12000000000006	{301, 677}	652	365.12000000000006	(677, 301)	1010	565.6	{301, 677}	1010	565.6
0.7000000000000001	0.30000000000000004	0.21000000000000005	(0.7000000000000001, 0.21000000000000005)	29	10	(63,)	2012	985.88	{301, 63}	2012	985.88	(301, 63)	2662	1304.3799999999999	{301, 63}	2662	1304.3799999999999
0.7000000000000001	0.4	0.28	(0.7000000000000001, 0.28)	29	25	(63,)	2012	845.0400000000001	{65, 63}	2012	845.0400000000001	(63, 65)	2889	1213.38	{65, 63}	2889	1213.38
0.7000000000000001	0.5	0.35000000000000003	(0.7000000000000001, 0.35000000000000003)	29	43	(104,)	2540	889.0000000000001	{104, 63}	2540	889.0000000000001	(63, 104)	3642	1274.7	{104, 63}	3642	1274.7
0.7000000000000001	0.6000000000000001	0.4200000000000001	(0.7000000000000001, 0.4200000000000001)	29	70	(104,)	2540	711.1999999999999	{104, 63}	2540	711.1999999999999	(63, 104)	3642	1019.7599999999999	{104, 63}	3642	1019.7599999999999
0.7000000000000001	0.7000000000000001	0.4900000000000001	(0.7000000000000001, 0.4900000000000001)	29	100	(104,)	2540	533.3999999999999	{104, 63}	2540	533.3999999999999	(63, 104)	3642	764.8199999999998	{104, 63}	3642	764.8199999999998
0.7000000000000001	0.8	0.56	(0.7000000000000001, 0.56)	29	128	(104,)	2540	355.6	{104, 63}	2540	355.6	(63, 104)	3642	509.88000000000005	{104, 63}	3642	509.88000000000005
0.7000000000000001	0.9	0.6300000000000001	(0.7000000000000001, 0.6300000000000001)	29	179	(104,)	2540	177.79999999999987	{104, 63}	2540	177.79999999999987	(63, 104)	3642	254.93999999999983	{104, 63}	3642	254.93999999999983
0.7000000000000001	1.0	0.7000000000000001	(0.7000000000000001, 0.7000000000000001)	29	226	(104,)	2540	0.0	{104, 63}	2540	0.0	(63, 104)	3642	0.0	{104, 63}	3642	0.0
0.8	0.0	0.0	(0.8, 0.0)	13	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
0.8	0.1	0.08000000000000002	(0.8, 0.08000000000000002)	13	2	(739,)	29	20.88	{739, 301}	29	20.88	{739, 301}	29	20.88	{739, 301}	29	20.88
0.8	0.2	0.16000000000000003	(0.8, 0.16000000000000003)	13	8	(63,)	768	491.52	{677, 63}	768	491.52	(677, 63)	919	588.16	{677, 63}	919	588.16
0.8	0.30000000000000004	0.24000000000000005	(0.8, 0.24000000000000005)	13	13	(63,)	768	430.08000000000004	{677, 63}	768	430.08000000000004	(677, 63)	919	514.6400000000001	{677, 63}	919	514.6400000000001
0.8	0.4	0.32000000000000006	(0.8, 0.32000000000000006)	13	32	(104,)	1043	500.64	{104, 63}	1043	500.64	(63, 104)	1491	715.68	{104, 63}	1491	715.68
0.8	0.5	0.4	(0.8, 0.4)	13	60	(104,)	1043	417.20000000000005	{104, 63}	1043	417.20000000000005	(63, 104)	1491	596.4	{104, 63}	1491	596.4
0.8	0.6000000000000001	0.4800000000000001	(0.8, 0.4800000000000001)	13	94	(104,)	1043	333.75999999999993	{104, 63}	1043	333.75999999999993	(63, 104)	1491	477.11999999999995	{104, 63}	1491	477.11999999999995
0.8	0.7000000000000001	0.56	(0.8, 0.56)	13	128	(104,)	1043	250.32	{104, 63}	1043	250.32	(63, 104)	1491	357.84	{104, 63}	1491	357.84
0.8	0.8	0.6400000000000001	(0.8, 0.6400000000000001)	13	189	(104,)	1043	166.8799999999999	{104, 63}	1043	166.8799999999999	(63, 104)	1491	238.5599999999999	{104, 63}	1491	238.5599999999999
0.8	0.9	0.7200000000000001	(0.8, 0.7200000000000001)	13	238	(104,)	1043	83.43999999999996	{104, 63}	1043	83.43999999999996	(63, 104)	1491	119.27999999999994	{104, 63}	1491	119.27999999999994
0.8	1.0	0.8	(0.8, 0.8)	13	306	(104,)	1043	0.0	{104, 63}	1043	0.0	(63, 104)	1491	0.0	{104, 63}	1491	0.0
0.9	0.0	0.0	(0.9, 0.0)	4	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
0.9	0.1	0.09000000000000001	(0.9, 0.09000000000000001)	4	2	(739,)	16	12.96	{739, 301}	16	12.96	{739, 301}	16	12.96	{739, 301}	16	12.96
0.9	0.2	0.18000000000000002	(0.9, 0.18000000000000002)	4	8	(63,)	139	100.08	{828, 63}	139	100.08	(828, 63)	187	134.64	{828, 63}	187	134.64
0.9	0.30000000000000004	0.2700000000000001	(0.9, 0.2700000000000001)	4	23	(63,)	139	87.56999999999998	{65, 63}	139	87.56999999999998	(63, 65)	214	134.81999999999996	{65, 63}	214	134.81999999999996
0.9	0.4	0.36000000000000004	(0.9, 0.36000000000000004)	4	45	(104,)	228	123.12	{104, 63}	228	123.12	(63, 104)	318	171.72	{104, 63}	318	171.72
0.9	0.5	0.45	(0.9, 0.45)	4	82	(104,)	228	102.60000000000001	{104, 63}	228	102.60000000000001	(63, 104)	318	143.1	{104, 63}	318	143.1
0.9	0.6000000000000001	0.5400000000000001	(0.9, 0.5400000000000001)	4	119	(104,)	228	82.07999999999997	{104, 63}	228	82.07999999999997	(63, 104)	318	114.47999999999996	{104, 63}	318	114.47999999999996
