did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 204)	390	248.01760330578514	-195.0	-53.017603305785144
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 77)	378	241.0340863177227	-189.0	-52.03408631772271
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 207)	334	213.06328741965103	-167.0	-46.06328741965103
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 80)	388	246.7766207529844	-194.0	-52.7766207529844
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 206)	379	239.3550321395776	-189.5	-49.85503213957759
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 86)	457	290.0201377410468	-228.5	-61.520137741046824
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 215)	269	167.0736547291093	-134.5	-32.57365472910931
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 90)	238	151.56912764003673	-119.0	-32.569127640036726
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 92)	350	222.63793388429758	-175.0	-47.63793388429758
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 96)	270	170.76586776859506	-135.0	-35.76586776859506
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 98)	211	133.8172819100092	-105.5	-28.3172819100092
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 99)	474	302.2512764003674	-237.0	-65.25127640036737
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 101)	369	236.07068870523418	-184.5	-51.570688705234176
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 108)	362	232.0060789715335	-181.0	-51.0060789715335
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 111)	453	286.7572543617999	-226.5	-60.25725436179988
d1	2.0	A	brute	2	(0.5, 1.0)	(19, 125)	398	246.2449494949495	-199.0	-47.24494949494951
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 20)	268	162.66133149678603	-134.0	-28.661331496786033
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 22)	354	221.0101285583104	-177.0	-44.01012855831041
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 152)	270	168.34364554637278	-135.0	-33.343645546372784
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 24)	235	144.5663269054178	-117.5	-27.06632690541781
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 27)	447	282.93426997245183	-223.5	-59.43426997245183
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 29)	188	112.71540863177225	-94.0	-18.71540863177225
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 32)	354	221.52707988980717	-177.0	-44.52707988980717
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 33)	344	215.02967860422407	-172.0	-43.029678604224074
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 169)	326	197.2636455463728	-163.0	-34.2636455463728
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 41)	361	226.55959595959598	-180.5	-46.05959595959598
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 44)	385	235.76285583103768	-192.5	-43.26285583103768
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 45)	400	249.2145546372819	-200.0	-49.21455463728191
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 174)	275	164.56378328741962	-137.5	-27.063783287419625
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 173)	359	222.18799816345273	-179.5	-42.68799816345273
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 47)	343	209.38894398530763	-171.5	-37.888943985307634
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 50)	356	216.7234894398531	-178.0	-38.7234894398531
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 53)	380	228.42487603305784	-190.0	-38.42487603305784
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 183)	399	238.79238751147847	-199.5	-39.292387511478466
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 65)	324	198.80888888888887	-162.0	-36.80888888888887
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 67)	271	166.87397612488522	-135.5	-31.373976124885218
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 196)	167	100.86011019283748	-83.5	-17.36011019283748
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 197)	250	155.0601193755739	-125.0	-30.06011937557389
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 71)	281	166.01099173553717	-140.5	-25.510991735537175
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 72)	358	213.97674931129478	-179.0	-34.97674931129478
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 73)	354	221.46004591368228	-177.0	-44.46004591368228
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 74)	260	160.43893480257117	-130.0	-30.43893480257117
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 76)	270	166.87351698806248	-135.0	-31.873516988062477
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 204)	338	210.0211386593204	-169.0	-41.0211386593204
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 77)	336	208.98593204775023	-168.0	-40.985932047750225
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 207)	293	181.83607897153354	-146.5	-35.33607897153354
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 80)	346	214.7284664830119	-173.0	-41.728466483011914
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 206)	310	190.88040404040407	-155.0	-35.88040404040407
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 86)	398	247.35900826446283	-199.0	-48.35900826446283
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 215)	142	84.50303030303029	-71.0	-13.503030303030286
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 90)	197	120.34191919191917	-98.5	-21.841919191919175
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 92)	315	195.01533516988067	-157.5	-37.51533516988067
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 96)	229	139.53865932047748	-114.5	-25.03865932047748
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 98)	189	114.40626262626262	-94.5	-19.906262626262617
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 99)	420	262.61995408631776	-210.0	-52.61995408631776
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 101)	328	204.84348025711665	-164.0	-40.84348025711665
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 108)	321	200.77887052341597	-160.5	-40.278870523415975
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 111)	384	238.2826262626263	-192.0	-46.28262626262631
d1	2.0	A	brute	2	(0.5, 1.0)	(148, 125)	355	214.13759412304867	-177.5	-36.63759412304867
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 22)	327	207.51018365472916	-163.5	-44.01018365472916
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 152)	254	161.99891643709827	-127.0	-34.99891643709827
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 24)	219	138.22159779614324	-109.5	-28.721597796143243
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 27)	431	276.58954086317726	-215.5	-61.08954086317726
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 29)	172	106.37067952249771	-86.0	-20.37067952249771
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 32)	338	215.1823507805326	-169.0	-46.1823507805326
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 33)	328	208.6849494949495	-164.0	-44.68494949494951
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 169)	324	199.07191919191914	-162.0	-37.071919191919136
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 41)	345	220.2148668503214	-172.5	-47.714866850321414
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 44)	347	216.35240587695134	-173.5	-42.85240587695134
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 45)	351	222.09674931129473	-175.5	-46.59674931129473
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 174)	259	158.2190541781451	-129.5	-28.719054178145086
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 173)	354	222.61252525252524	-177.0	-45.612525252525245
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 47)	320	199.08605142332414	-160.0	-39.086051423324136
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 50)	314	193.8031313131313	-157.0	-36.8031313131313
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 53)	398	241.56819100091826	-199.0	-42.56819100091826
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 183)	400	242.5961799816345	-200.0	-42.59617998163449
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 65)	355	219.8306978879706	-177.5	-42.33069788797059
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 67)	246	154.96168962350782	-123.0	-31.961689623507823
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 196)	151	94.51538108356291	-75.5	-19.015381083562914
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 197)	234	148.71539026629935	-117.0	-31.71539026629935
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 71)	226	136.31776859504131	-113.0	-23.317768595041315
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 72)	348	211.36466483011935	-174.0	-37.36466483011935
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 73)	346	219.67882460973365	-173.0	-46.67882460973365
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 74)	261	164.24272727272728	-130.5	-33.74272727272728
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 76)	271	170.67730945821853	-135.5	-35.17730945821853
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 204)	333	210.44566574839303	-166.5	-43.945665748393026
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 77)	321	203.4621487603306	-160.5	-42.96214876033059
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 207)	277	175.49134986225894	-138.5	-36.99134986225894
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 80)	331	209.2046831955923	-165.5	-43.70468319559231
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 206)	304	191.05948576675854	-152.0	-39.05948576675854
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 86)	354	224.30601469237834	-177.0	-47.30601469237834
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 215)	212	129.50171717171716	-106.0	-23.50171717171716
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 90)	181	113.99719008264464	-90.5	-23.497190082644636
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 92)	306	192.62616161616162	-153.0	-39.626161616161625
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 96)	213	133.19393021120294	-106.5	-26.69393021120294
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 98)	173	108.06153351698805	-86.5	-21.56153351698805
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 99)	408	258.40796143250685	-204.0	-54.40796143250685
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 101)	290	184.66720844811758	-145.0	-39.66720844811758
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 108)	305	194.4341414141414	-152.5	-41.93414141414141
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 111)	378	238.46170798898075	-189.0	-49.46170798898075
d1	2.0	A	brute	2	(0.5, 1.0)	(20, 125)	358	218.91581267217632	-179.0	-39.915812672176315
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 152)	358	231.78163452708907	-179.0	-52.78163452708907
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 24)	323	208.00431588613407	-161.5	-46.504315886134066
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 27)	535	346.37225895316806	-267.5	-78.87225895316806
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 29)	276	176.15339761248853	-138.0	-38.15339761248853
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 32)	442	284.9650688705234	-221.0	-63.965068870523396
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 33)	432	278.46766758494033	-216.0	-62.46766758494033
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 169)	431	270.4706887052341	-215.5	-54.970688705234124
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 41)	449	289.99758494031227	-224.5	-65.49758494031227
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 44)	434	275.16314967860427	-217.0	-58.16314967860427
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 45)	488	312.65254361799816	-244.0	-68.65254361799816
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 174)	363	228.00177226813594	-181.5	-46.50177226813594
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 173)	458	292.3952433425161	-229.0	-63.395243342516096
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 47)	431	272.82693296602395	-215.5	-57.326932966023946
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 50)	454	285.9749770431589	-227.0	-58.9749770431589
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 53)	497	308.46876033057856	-248.5	-59.96876033057856
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 183)	504	312.3788980716254	-252.0	-60.37889807162537
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 65)	459	289.6134159779615	-229.5	-60.113415977961495
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 67)	354	227.42981634527092	-177.0	-50.42981634527092
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 196)	255	164.29809917355374	-127.5	-36.79809917355374
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 197)	338	218.49810835629017	-169.0	-49.498108356290174
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 71)	369	229.44898071625346	-184.5	-44.94898071625346
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 72)	462	286.72159779614327	-231.0	-55.72159779614327
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 73)	450	289.46154269972453	-225.0	-64.46154269972453
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 74)	365	234.02544536271807	-182.5	-51.525445362718074
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 76)	375	240.46002754820938	-187.5	-52.96002754820938
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 204)	437	280.2283838383838	-218.5	-61.72838383838382
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 77)	425	273.24486685032133	-212.5	-60.74486685032133
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 207)	381	245.27406795224977	-190.5	-54.774067952249766
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 80)	435	278.98740128558313	-217.5	-61.48740128558313
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 206)	317	202.11564738292012	-158.5	-43.615647382920116
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 86)	362	231.4527640036731	-181.0	-50.45276400367311
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 215)	316	199.284435261708	-158.0	-41.28443526170801
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 90)	285	183.77990817263543	-142.5	-41.27990817263543
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 92)	410	262.40887970615245	-205.0	-57.40887970615245
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 96)	317	202.9766483011938	-158.5	-44.47664830119379
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 98)	277	177.8442516069789	-138.5	-39.3442516069789
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 99)	508	325.6114416896235	-254.0	-71.61144168962352
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 101)	416	268.2814692378329	-208.0	-60.28146923783288
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 108)	269	172.90199265381082	-134.5	-38.40199265381082
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 111)	352	223.681854912764	-176.0	-47.68185491276401
d1	2.0	A	brute	2	(0.5, 1.0)	(22, 125)	462	288.6985307621671	-231.0	-57.69853076216708
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 24)	221	143.90391184573005	-110.5	-33.40391184573005
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 27)	433	282.27185491276407	-216.5	-65.77185491276407
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 29)	146	94.26335169880623	-73.0	-21.263351698806233
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 32)	340	220.86466483011938	-170.0	-50.86466483011938
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 33)	330	214.36726354453626	-165.0	-49.36726354453626
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 169)	329	206.37028466483014	-164.5	-41.87028466483014
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 41)	347	225.89718089990816	-173.5	-52.397180899908165
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 44)	371	235.1004407713499	-185.5	-49.600440771349895
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 45)	371	238.53386593204772	-185.5	-53.03386593204772
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 174)	245	153.7945730027548	-122.5	-31.294573002754788
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 173)	305	194.85582185491276	-152.5	-42.35582185491276
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 47)	329	208.72652892561982	-164.5	-44.22652892561982
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 50)	352	221.8745730027548	-176.0	-45.8745730027548
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 53)	393	243.062056932966	-196.5	-46.56205693296599
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 183)	402	248.27849403122133	-201.0	-47.27849403122133
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 65)	357	225.5130119375574	-178.5	-47.013011937557394
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 67)	257	166.2115610651974	-128.5	-37.7115610651974
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 196)	153	100.1976951331497	-76.5	-23.697695133149693
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 197)	236	154.39770431588613	-118.0	-36.39770431588613
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 71)	267	165.3485766758494	-133.5	-31.848576675849387
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 72)	360	222.6211937557392	-180.0	-42.6211937557392
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 73)	318	205.37868686868683	-159.0	-46.37868686868683
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 74)	251	162.14012855831035	-125.5	-36.64012855831035
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 76)	261	168.57471074380163	-130.5	-38.07471074380163
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 204)	335	216.12797979797978	-167.5	-48.627979797979776
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 77)	274	176.82185491276402	-137.0	-39.821854912764024
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 207)	279	181.17366391184572	-139.5	-41.67366391184572
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 80)	300	192.6711845730028	-150.0	-42.67118457300279
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 206)	324	207.46540863177228	-162.0	-45.46540863177228
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 86)	402	258.1305142332415	-201.0	-57.13051423324151
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 215)	214	135.18403122130397	-107.0	-28.184031221303968
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 90)	183	119.67950413223139	-91.5	-28.179504132231386
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 92)	308	198.3084756657484	-154.0	-44.308475665748404
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 96)	215	138.87624426078975	-107.5	-31.376244260789747
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 98)	175	113.74384756657483	-87.5	-26.24384756657483
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 99)	432	277.9218181818182	-216.0	-61.921818181818196
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 101)	314	204.18106519742884	-157.0	-47.181065197428836
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 108)	307	200.1164554637282	-153.5	-46.61645546372819
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 111)	398	254.86763085399446	-199.0	-55.867630853994456
d1	2.0	A	brute	2	(0.5, 1.0)	(152, 125)	360	224.5981267217631	-180.0	-44.598126721763094
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 27)	316	205.2370707070707	-158.0	-47.2370707070707
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 29)	129	82.29450872359962	-64.5	-17.79450872359962
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 32)	223	143.82988062442607	-111.5	-32.32988062442607
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 33)	213	137.33247933884297	-106.5	-30.832479338842973
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 169)	294	182.59296602387514	-147.0	-35.592966023875135
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 41)	253	164.01831955922867	-126.5	-37.51831955922867
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 44)	327	205.86312213039486	-163.5	-42.363122130394856
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 45)	351	224.7748209366391	-175.5	-49.27482093663909
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 174)	226	140.12404958677683	-113.0	-27.124049586776835
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 173)	321	204.51752066115705	-160.5	-44.01752066115705
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 47)	294	184.94921028466484	-147.0	-37.949210284664844
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 50)	317	198.09725436179986	-158.5	-39.597254361799855
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 53)	356	218.01318640954997	-178.0	-40.013186409549974
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 183)	365	223.15534435261708	-182.5	-40.65534435261708
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 65)	322	201.7356932966023	-161.0	-40.73569329660231
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 67)	222	142.43424242424243	-111.0	-31.434242424242427
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 196)	118	76.42037649219468	-59.0	-17.420376492194677
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 197)	174	112.77280073461893	-87.0	-25.772800734618926
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 71)	232	141.57125803489438	-116.0	-25.571258034894385
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 72)	325	198.8438751147842	-162.5	-36.3438751147842
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 73)	313	201.5838200183654	-156.5	-45.0838200183654
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 74)	228	146.14772268135906	-114.0	-32.147722681359056
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 76)	238	152.58230486685034	-119.0	-33.582304866850336
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 204)	300	192.3506611570248	-150.0	-42.3506611570248
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 77)	288	185.36714416896237	-144.0	-41.36714416896237
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 207)	244	157.39634527089075	-122.0	-35.39634527089075
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 80)	298	191.10967860422403	-149.0	-42.10967860422403
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 206)	289	183.68808999081728	-144.5	-39.188089990817275
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 86)	367	234.35319559228654	-183.5	-50.85319559228654
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 215)	179	111.40671258034897	-89.5	-21.906712580348966
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 90)	148	95.90218549127638	-74.0	-21.902185491276384
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 92)	273	174.5311570247934	-136.5	-38.0311570247934
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 96)	180	115.09892561983472	-90.0	-25.098925619834716
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 98)	140	89.96652892561985	-70.0	-19.966528925619855
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 99)	397	254.14449954086317	-198.5	-55.644499540863166
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 101)	279	180.40374655647383	-139.5	-40.903746556473834
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 108)	272	176.33913682277316	-136.0	-40.339136822773156
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 111)	363	231.09031221303954	-181.5	-49.59031221303954
d1	2.0	A	brute	2	(0.5, 1.0)	(24, 125)	325	200.82080808080806	-162.5	-38.320808080808064
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 29)	341	220.66245179063364	-170.5	-50.16245179063364
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 32)	310	201.19838383838385	-155.0	-46.19838383838385
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 33)	310	201.19838383838385	-155.0	-46.19838383838385
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 169)	506	320.9609090909091	-253.0	-67.96090909090913
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 41)	307	199.77707070707066	-153.5	-46.27707070707066
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 44)	528	336.7357116620752	-264.0	-72.73571166207518
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 45)	563	363.1427640036731	-281.5	-81.64276400367311
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 174)	438	278.4919926538109	-219.0	-59.49199265381088
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 173)	533	342.88546372819104	-266.5	-76.38546372819104
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 47)	496	316.79638200183666	-248.0	-68.79638200183666
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 50)	519	329.94442607897156	-259.5	-70.44442607897156
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 53)	537	336.728650137741	-268.5	-68.228650137741
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 183)	579	362.86911845730026	-289.5	-73.36911845730026
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 65)	524	333.6690541781451	-262.0	-71.66905417814507
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 67)	434	280.8021854912764	-217.0	-63.80218549127642
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 196)	330	214.78831955922863	-165.0	-49.788319559228626
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 197)	368	239.55459136822773	-184.0	-55.55459136822773
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 71)	444	279.9392011019284	-222.0	-57.939201101928404
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 72)	537	337.2118181818182	-268.5	-68.71181818181822
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 73)	488	315.2828374655648	-244.0	-71.2828374655648
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 74)	426	275.1483287419651	-213.0	-62.14832874196509
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 76)	426	275.1483287419651	-213.0	-62.14832874196509
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 204)	512	330.7186042240588	-256.0	-74.71860422405882
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 77)	486	314.3677502295684	-243.0	-71.3677502295684
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 207)	432	280.0587511478421	-216.0	-64.05875114784209
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 80)	496	320.1102846648301	-248.0	-72.11028466483009
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 206)	501	322.05603305785127	-250.5	-71.55603305785127
d1	2.0	A	brute	2	(0.5, 1.0)	(27, 86)	579	372.7211386593205	-289.5	-83.2211386593205
