did	lamb	obj	method	budget	scheme	setM_star	I	W	RI	RW
d1	3.0	RI	h2	3	(0.65, 0.6)	{143, 53, 183}	60	44.04	3.0	12.58
d1	3.0	RI	h2	3	(0.65, 0.65)	{143, 53, 183}	60	44.04	0.0	10.38
d1	3.0	RI	h2	3	(0.65, 0.7)	{143, 53, 183}	60	44.04	-3.0	8.18
d1	3.0	RI	h2	3	(0.65, 0.75)	{143, 53, 183}	60	44.04	-6.0	5.97
d1	3.0	RI	h2	3	(0.65, 0.8)	{143, 53, 183}	60	44.04	-9.0	3.77
d1	3.0	RI	h2	3	(0.65, 0.85)	{143, 53, 183}	60	44.04	-12.0	1.57
d1	3.0	RI	h2	3	(0.65, 0.9)	{143, 53, 183}	60	44.04	-15.0	-0.63
d1	3.0	RI	h2	3	(0.65, 0.95)	{143, 53, 183}	60	44.04	-18.0	-2.83
d1	3.0	RI	h2	3	(0.65, 1.0)	{143, 53, 183}	60	44.04	-21.0	-5.04
d1	3.0	RI	h2	3	(0.7, 0.0)	{53}	9	7.75	6.3	6.3
d1	3.0	RI	h2	3	(0.7, 0.05)	{53}	9	7.75	5.85	5.91
d1	3.0	RI	h2	3	(0.7, 0.1)	{53}	9	7.75	5.4	5.53
d1	3.0	RI	h2	3	(0.7, 0.15)	{53}	9	7.75	4.95	5.14
d1	3.0	RI	h2	3	(0.7, 0.2)	{72, 53, 125}	40	31.3	20.0	21.74
d1	3.0	RI	h2	3	(0.7, 0.25)	{72, 53, 125}	40	31.3	18.0	20.17
d1	3.0	RI	h2	3	(0.7, 0.3)	{72, 53, 143}	47	35.94	18.8	22.12
d1	3.0	RI	h2	3	(0.7, 0.35)	{72, 53, 143}	47	35.94	16.45	20.32
d1	3.0	RI	h2	3	(0.7, 0.4)	{143, 53, 183}	43	32.8	12.9	16.98
d1	3.0	RI	h2	3	(0.7, 0.45)	{143, 53, 183}	43	32.8	10.75	15.34
d1	3.0	RI	h2	3	(0.7, 0.5)	{143, 53, 183}	43	32.8	8.6	13.7
d1	3.0	RI	h2	3	(0.7, 0.55)	{143, 53, 183}	43	32.8	6.45	12.06
d1	3.0	RI	h2	3	(0.7, 0.6)	{143, 53, 183}	43	32.8	4.3	10.42
d1	3.0	RI	h2	3	(0.7, 0.65)	{143, 53, 183}	43	32.8	2.15	8.78
d1	3.0	RI	h2	3	(0.7, 0.7)	{143, 53, 183}	43	32.8	0.0	7.14
d1	3.0	RI	h2	3	(0.7, 0.75)	{143, 53, 183}	43	32.8	-2.15	5.5
d1	3.0	RI	h2	3	(0.7, 0.8)	{143, 53, 183}	43	32.8	-4.3	3.86
d1	3.0	RI	h2	3	(0.7, 0.85)	{143, 53, 183}	43	32.8	-6.45	2.22
d1	3.0	RI	h2	3	(0.7, 0.9)	{143, 53, 183}	43	32.8	-8.6	0.58
d1	3.0	RI	h2	3	(0.7, 0.95)	{143, 53, 183}	43	32.8	-10.75	-1.06
d1	3.0	RI	h2	3	(0.7, 1.0)	{143, 53, 183}	43	32.8	-12.9	-2.7
d1	3.0	RI	h2	3	(0.75, 0.0)	{53}	9	7.75	6.75	6.75
d1	3.0	RI	h2	3	(0.75, 0.05)	{53}	9	7.75	6.3	6.36
d1	3.0	RI	h2	3	(0.75, 0.1)	{53}	9	7.75	5.85	5.98
d1	3.0	RI	h2	3	(0.75, 0.15)	{53}	9	7.75	5.4	5.59
d1	3.0	RI	h2	3	(0.75, 0.2)	{72, 53, 125}	15	12.91	8.25	8.67
d1	3.0	RI	h2	3	(0.75, 0.25)	{72, 53, 125}	15	12.91	7.5	8.02
d1	3.0	RI	h2	3	(0.75, 0.3)	{72, 53, 143}	11	9.47	4.95	5.41
d1	3.0	RI	h2	3	(0.75, 0.35)	{72, 53, 143}	11	9.47	4.4	4.94
d1	3.0	RI	h2	3	(0.75, 0.4)	{143, 53, 183}	10	8.6	3.5	4.06
d1	3.0	RI	h2	3	(0.75, 0.45)	{143, 53, 183}	10	8.6	3.0	3.63
d1	3.0	RI	h2	3	(0.75, 0.5)	{143, 53, 183}	10	8.6	2.5	3.2
d1	3.0	RI	h2	3	(0.75, 0.55)	{143, 53, 183}	10	8.6	2.0	2.77
d1	3.0	RI	h2	3	(0.75, 0.6)	{143, 53, 183}	10	8.6	1.5	2.34
d1	3.0	RI	h2	3	(0.75, 0.65)	{143, 53, 183}	10	8.6	1.0	1.91
d1	3.0	RI	h2	3	(0.75, 0.7)	{143, 53, 183}	10	8.6	0.5	1.48
d1	3.0	RI	h2	3	(0.75, 0.75)	{143, 53, 183}	10	8.6	0.0	1.05
d1	3.0	RI	h2	3	(0.75, 0.8)	{143, 53, 183}	10	8.6	-0.5	0.62
d1	3.0	RI	h2	3	(0.75, 0.85)	{143, 53, 183}	10	8.6	-1.0	0.19
d1	3.0	RI	h2	3	(0.75, 0.9)	{143, 53, 183}	10	8.6	-1.5	-0.24
d1	3.0	RI	h2	3	(0.75, 0.95)	{143, 53, 183}	10	8.6	-2.0	-0.67
d1	3.0	RI	h2	3	(0.75, 1.0)	{143, 53, 183}	10	8.6	-2.5	-1.1
d1	3.0	RI	h2	3	(0.8, 0.0)	{53}	9	7.75	7.2	7.2
d1	3.0	RI	h2	3	(0.8, 0.05)	{53}	9	7.75	6.75	6.81
d1	3.0	RI	h2	3	(0.8, 0.1)	{53}	9	7.75	6.3	6.43
d1	3.0	RI	h2	3	(0.8, 0.15)	{53}	9	7.75	5.85	6.04
d1	3.0	RI	h2	3	(0.8, 0.2)	{72, 53, 125}	15	12.91	9.0	9.42
d1	3.0	RI	h2	3	(0.8, 0.25)	{72, 53, 125}	15	12.91	8.25	8.77
d1	3.0	RI	h2	3	(0.8, 0.3)	{72, 53, 143}	11	9.47	5.5	5.96
d1	3.0	RI	h2	3	(0.8, 0.35)	{72, 53, 143}	11	9.47	4.95	5.49
d1	3.0	RI	h2	3	(0.8, 0.4)	{143, 53, 183}	10	8.6	4.0	4.56
d1	3.0	RI	h2	3	(0.8, 0.45)	{143, 53, 183}	10	8.6	3.5	4.13
d1	3.0	RI	h2	3	(0.8, 0.5)	{143, 53, 183}	10	8.6	3.0	3.7
d1	3.0	RI	h2	3	(0.8, 0.55)	{143, 53, 183}	10	8.6	2.5	3.27
d1	3.0	RI	h2	3	(0.8, 0.6)	{143, 53, 183}	10	8.6	2.0	2.84
d1	3.0	RI	h2	3	(0.8, 0.65)	{143, 53, 183}	10	8.6	1.5	2.41
d1	3.0	RI	h2	3	(0.8, 0.7)	{143, 53, 183}	10	8.6	1.0	1.98
d1	3.0	RI	h2	3	(0.8, 0.75)	{143, 53, 183}	10	8.6	0.5	1.55
d1	3.0	RI	h2	3	(0.8, 0.8)	{143, 53, 183}	10	8.6	0.0	1.12
d1	3.0	RI	h2	3	(0.8, 0.85)	{143, 53, 183}	10	8.6	-0.5	0.69
d1	3.0	RI	h2	3	(0.8, 0.9)	{143, 53, 183}	10	8.6	-1.0	0.26
d1	3.0	RI	h2	3	(0.8, 0.95)	{143, 53, 183}	10	8.6	-1.5	-0.17
d1	3.0	RI	h2	3	(0.8, 1.0)	{143, 53, 183}	10	8.6	-2.0	-0.6
d1	3.0	RI	h2	3	(0.85, 0.0)	{53}	9	7.75	7.65	7.65
d1	3.0	RI	h2	3	(0.85, 0.05)	{53}	9	7.75	7.2	7.26
d1	3.0	RI	h2	3	(0.85, 0.1)	{53}	9	7.75	6.75	6.88
d1	3.0	RI	h2	3	(0.85, 0.15)	{53}	9	7.75	6.3	6.49
d1	3.0	RI	h2	3	(0.85, 0.2)	{72, 53, 125}	15	12.91	9.75	10.17
d1	3.0	RI	h2	3	(0.85, 0.25)	{72, 53, 125}	15	12.91	9.0	9.52
d1	3.0	RI	h2	3	(0.85, 0.3)	{72, 53, 143}	11	9.47	6.05	6.51
d1	3.0	RI	h2	3	(0.85, 0.35)	{72, 53, 143}	11	9.47	5.5	6.04
d1	3.0	RI	h2	3	(0.85, 0.4)	{143, 53, 183}	10	8.6	4.5	5.06
d1	3.0	RI	h2	3	(0.85, 0.45)	{143, 53, 183}	10	8.6	4.0	4.63
d1	3.0	RI	h2	3	(0.85, 0.5)	{143, 53, 183}	10	8.6	3.5	4.2
d1	3.0	RI	h2	3	(0.85, 0.55)	{143, 53, 183}	10	8.6	3.0	3.77
d1	3.0	RI	h2	3	(0.85, 0.6)	{143, 53, 183}	10	8.6	2.5	3.34
d1	3.0	RI	h2	3	(0.85, 0.65)	{143, 53, 183}	10	8.6	2.0	2.91
d1	3.0	RI	h2	3	(0.85, 0.7)	{143, 53, 183}	10	8.6	1.5	2.48
d1	3.0	RI	h2	3	(0.85, 0.75)	{143, 53, 183}	10	8.6	1.0	2.05
d1	3.0	RI	h2	3	(0.85, 0.8)	{143, 53, 183}	10	8.6	0.5	1.62
d1	3.0	RI	h2	3	(0.85, 0.85)	{143, 53, 183}	10	8.6	0.0	1.19
d1	3.0	RI	h2	3	(0.85, 0.9)	{143, 53, 183}	10	8.6	-0.5	0.76
d1	3.0	RI	h2	3	(0.85, 0.95)	{143, 53, 183}	10	8.6	-1.0	0.33
d1	3.0	RI	h2	3	(0.85, 1.0)	{143, 53, 183}	10	8.6	-1.5	-0.1
d1	3.0	RI	h2	3	(0.9, 0.0)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.05)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.1)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.15)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.2)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.25)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.3)	{72, 53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.35)	{72, 53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.4)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.45)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.5)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.55)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.6)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.65)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.7)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.75)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.8)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.85)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.9)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 0.95)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.9, 1.0)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.0)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.05)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.1)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.15)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.2)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.25)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.3)	{72, 53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.35)	{72, 53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.4)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.45)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.5)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.55)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.6)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.65)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.7)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.75)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.8)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.85)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.9)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 0.95)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.95, 1.0)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.0)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.05)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.1)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.15)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.2)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.25)	{72, 53, 125}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.3)	{72, 53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.35)	{72, 53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.4)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.45)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.5)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.55)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.6)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.65)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.7)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.75)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.8)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.85)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.9)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 0.95)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(1.0, 1.0)	{143, 53, 183}	0	0	0.0	0.0
d1	3.0	RI	h2	4	(0.0, 0.0)	{53}	821	275.01	0.0	0.0
d1	3.0	RI	h2	4	(0.0, 0.05)	{53}	821	275.01	-41.05	-13.75
d1	3.0	RI	h2	4	(0.0, 0.1)	{53}	821	275.01	-82.1	-27.5
d1	3.0	RI	h2	4	(0.0, 0.15)	{53}	821	275.01	-123.15	-41.25
d1	3.0	RI	h2	4	(0.0, 0.2)	{72, 53, 125}	1858	622.74	-371.6	-124.55
d1	3.0	RI	h2	4	(0.0, 0.25)	{72, 53, 125}	1858	622.74	-464.5	-155.69
d1	3.0	RI	h2	4	(0.0, 0.3)	{72, 53, 125, 143}	2358	790.67	-707.4	-237.2
d1	3.0	RI	h2	4	(0.0, 0.35)	{72, 53, 125, 143}	2358	790.67	-825.3	-276.73
d1	3.0	RI	h2	4	(0.0, 0.4)	{72, 143, 53, 183}	2345	782.49	-938.0	-312.99
d1	3.0	RI	h2	4	(0.0, 0.45)	{72, 143, 53, 183}	2345	782.49	-1055.25	-352.12
d1	3.0	RI	h2	4	(0.0, 0.5)	{72, 143, 53, 183}	2345	782.49	-1172.5	-391.24
d1	3.0	RI	h2	4	(0.0, 0.55)	{72, 143, 53, 183}	2345	782.49	-1289.75	-430.37
d1	3.0	RI	h2	4	(0.0, 0.6)	{72, 143, 53, 183}	2345	782.49	-1407.0	-469.49
d1	3.0	RI	h2	4	(0.0, 0.65)	{72, 143, 53, 183}	2345	782.49	-1524.25	-508.62
d1	3.0	RI	h2	4	(0.0, 0.7)	{72, 143, 53, 183}	2345	782.49	-1641.5	-547.74
d1	3.0	RI	h2	4	(0.0, 0.75)	{72, 143, 53, 183}	2345	782.49	-1758.75	-586.86
d1	3.0	RI	h2	4	(0.0, 0.8)	{72, 143, 53, 183}	2345	782.49	-1876.0	-625.99
d1	3.0	RI	h2	4	(0.0, 0.85)	{72, 143, 53, 183}	2345	782.49	-1993.25	-665.11
d1	3.0	RI	h2	4	(0.0, 0.9)	{72, 143, 53, 183}	2345	782.49	-2110.5	-704.24
d1	3.0	RI	h2	4	(0.0, 0.95)	{72, 143, 53, 183}	2345	782.49	-2227.75	-743.36
d1	3.0	RI	h2	4	(0.0, 1.0)	{72, 143, 53, 183}	2345	782.49	-2345.0	-782.49
d1	3.0	RI	h2	4	(0.05, 0.0)	{53}	821	275.01	41.05	41.05
d1	3.0	RI	h2	4	(0.05, 0.05)	{53}	821	275.01	0.0	27.3
d1	3.0	RI	h2	4	(0.05, 0.1)	{53}	821	275.01	-41.05	13.55
d1	3.0	RI	h2	4	(0.05, 0.15)	{53}	821	275.01	-82.1	-0.2
d1	3.0	RI	h2	4	(0.05, 0.2)	{72, 53, 125}	1858	622.74	-278.7	-31.65
d1	3.0	RI	h2	4	(0.05, 0.25)	{72, 53, 125}	1858	622.74	-371.6	-62.79
d1	3.0	RI	h2	4	(0.05, 0.3)	{72, 53, 125, 143}	2358	790.67	-589.5	-119.3
d1	3.0	RI	h2	4	(0.05, 0.35)	{72, 53, 125, 143}	2358	790.67	-707.4	-158.83
d1	3.0	RI	h2	4	(0.05, 0.4)	{72, 143, 53, 183}	2345	782.49	-820.75	-195.74
d1	3.0	RI	h2	4	(0.05, 0.45)	{72, 143, 53, 183}	2345	782.49	-938.0	-234.87
d1	3.0	RI	h2	4	(0.05, 0.5)	{72, 143, 53, 183}	2345	782.49	-1055.25	-273.99
d1	3.0	RI	h2	4	(0.05, 0.55)	{72, 143, 53, 183}	2345	782.49	-1172.5	-313.12
d1	3.0	RI	h2	4	(0.05, 0.6)	{72, 143, 53, 183}	2345	782.49	-1289.75	-352.24
d1	3.0	RI	h2	4	(0.05, 0.65)	{72, 143, 53, 183}	2345	782.49	-1407.0	-391.37
d1	3.0	RI	h2	4	(0.05, 0.7)	{72, 143, 53, 183}	2345	782.49	-1524.25	-430.49
d1	3.0	RI	h2	4	(0.05, 0.75)	{72, 143, 53, 183}	2345	782.49	-1641.5	-469.61
d1	3.0	RI	h2	4	(0.05, 0.8)	{72, 143, 53, 183}	2345	782.49	-1758.75	-508.74
d1	3.0	RI	h2	4	(0.05, 0.85)	{72, 143, 53, 183}	2345	782.49	-1876.0	-547.86
d1	3.0	RI	h2	4	(0.05, 0.9)	{72, 143, 53, 183}	2345	782.49	-1993.25	-586.99
d1	3.0	RI	h2	4	(0.05, 0.95)	{72, 143, 53, 183}	2345	782.49	-2110.5	-626.11
d1	3.0	RI	h2	4	(0.05, 1.0)	{72, 143, 53, 183}	2345	782.49	-2227.75	-665.24
d1	3.0	RI	h2	4	(0.1, 0.0)	{53}	821	275.01	82.1	82.1
d1	3.0	RI	h2	4	(0.1, 0.05)	{53}	821	275.01	41.05	68.35
d1	3.0	RI	h2	4	(0.1, 0.1)	{53}	821	275.01	0.0	54.6
d1	3.0	RI	h2	4	(0.1, 0.15)	{53}	821	275.01	-41.05	40.85
d1	3.0	RI	h2	4	(0.1, 0.2)	{72, 53, 125}	1858	622.74	-185.8	61.25
d1	3.0	RI	h2	4	(0.1, 0.25)	{72, 53, 125}	1858	622.74	-278.7	30.11
d1	3.0	RI	h2	4	(0.1, 0.3)	{72, 53, 125, 143}	2358	790.67	-471.6	-1.4
d1	3.0	RI	h2	4	(0.1, 0.35)	{72, 53, 125, 143}	2358	790.67	-589.5	-40.93
d1	3.0	RI	h2	4	(0.1, 0.4)	{72, 143, 53, 183}	2345	782.49	-703.5	-78.49
d1	3.0	RI	h2	4	(0.1, 0.45)	{72, 143, 53, 183}	2345	782.49	-820.75	-117.62
d1	3.0	RI	h2	4	(0.1, 0.5)	{72, 143, 53, 183}	2345	782.49	-938.0	-156.74
d1	3.0	RI	h2	4	(0.1, 0.55)	{72, 143, 53, 183}	2345	782.49	-1055.25	-195.87
d1	3.0	RI	h2	4	(0.1, 0.6)	{72, 143, 53, 183}	2345	782.49	-1172.5	-234.99
d1	3.0	RI	h2	4	(0.1, 0.65)	{72, 143, 53, 183}	2345	782.49	-1289.75	-274.12
d1	3.0	RI	h2	4	(0.1, 0.7)	{72, 143, 53, 183}	2345	782.49	-1407.0	-313.24
d1	3.0	RI	h2	4	(0.1, 0.75)	{72, 143, 53, 183}	2345	782.49	-1524.25	-352.36
d1	3.0	RI	h2	4	(0.1, 0.8)	{72, 143, 53, 183}	2345	782.49	-1641.5	-391.49
d1	3.0	RI	h2	4	(0.1, 0.85)	{72, 143, 53, 183}	2345	782.49	-1758.75	-430.61
d1	3.0	RI	h2	4	(0.1, 0.9)	{72, 143, 53, 183}	2345	782.49	-1876.0	-469.74
d1	3.0	RI	h2	4	(0.1, 0.95)	{72, 143, 53, 183}	2345	782.49	-1993.25	-508.86
d1	3.0	RI	h2	4	(0.1, 1.0)	{72, 143, 53, 183}	2345	782.49	-2110.5	-547.99
d1	3.0	RI	h2	4	(0.15, 0.0)	{53}	793	271.19	118.95	118.95
d1	3.0	RI	h2	4	(0.15, 0.05)	{53}	793	271.19	79.3	105.39
d1	3.0	RI	h2	4	(0.15, 0.1)	{53}	793	271.19	39.65	91.83
d1	3.0	RI	h2	4	(0.15, 0.15)	{53}	793	271.19	0.0	78.27
d1	3.0	RI	h2	4	(0.15, 0.2)	{72, 53, 125}	1798	614.54	-89.9	146.79
d1	3.0	RI	h2	4	(0.15, 0.25)	{72, 53, 125}	1798	614.54	-179.8	116.07
d1	3.0	RI	h2	4	(0.15, 0.3)	{72, 53, 125, 143}	2283	780.41	-342.45	108.33
d1	3.0	RI	h2	4	(0.15, 0.35)	{72, 53, 125, 143}	2283	780.41	-456.6	69.31
d1	3.0	RI	h2	4	(0.15, 0.4)	{72, 143, 53, 183}	2269	772.1	-567.25	31.51
d1	3.0	RI	h2	4	(0.15, 0.45)	{72, 143, 53, 183}	2269	772.1	-680.7	-7.09
d1	3.0	RI	h2	4	(0.15, 0.5)	{72, 143, 53, 183}	2269	772.1	-794.15	-45.7
d1	3.0	RI	h2	4	(0.15, 0.55)	{72, 143, 53, 183}	2269	772.1	-907.6	-84.3
d1	3.0	RI	h2	4	(0.15, 0.6)	{72, 143, 53, 183}	2269	772.1	-1021.05	-122.91
d1	3.0	RI	h2	4	(0.15, 0.65)	{72, 143, 53, 183}	2269	772.1	-1134.5	-161.51
d1	3.0	RI	h2	4	(0.15, 0.7)	{72, 143, 53, 183}	2269	772.1	-1247.95	-200.12
d1	3.0	RI	h2	4	(0.15, 0.75)	{72, 143, 53, 183}	2269	772.1	-1361.4	-238.72
d1	3.0	RI	h2	4	(0.15, 0.8)	{72, 143, 53, 183}	2269	772.1	-1474.85	-277.33
d1	3.0	RI	h2	4	(0.15, 0.85)	{72, 143, 53, 183}	2269	772.1	-1588.3	-315.93
d1	3.0	RI	h2	4	(0.15, 0.9)	{72, 143, 53, 183}	2269	772.1	-1701.75	-354.54
d1	3.0	RI	h2	4	(0.15, 0.95)	{72, 143, 53, 183}	2269	772.1	-1815.2	-393.14
d1	3.0	RI	h2	4	(0.15, 1.0)	{72, 143, 53, 183}	2269	772.1	-1928.65	-431.75
d1	3.0	RI	h2	4	(0.2, 0.0)	{53}	744	262.76	148.8	148.8
d1	3.0	RI	h2	4	(0.2, 0.05)	{53}	744	262.76	111.6	135.66
d1	3.0	RI	h2	4	(0.2, 0.1)	{53}	744	262.76	74.4	122.52
d1	3.0	RI	h2	4	(0.2, 0.15)	{53}	744	262.76	37.2	109.39
d1	3.0	RI	h2	4	(0.2, 0.2)	{72, 53, 125}	1685	595.11	0.0	217.98
d1	3.0	RI	h2	4	(0.2, 0.25)	{72, 53, 125}	1685	595.11	-84.25	188.22
d1	3.0	RI	h2	4	(0.2, 0.3)	{72, 53, 125, 143}	2142	756.17	-214.2	201.55
d1	3.0	RI	h2	4	(0.2, 0.35)	{72, 53, 125, 143}	2142	756.17	-321.3	163.74
d1	3.0	RI	h2	4	(0.2, 0.4)	{72, 143, 53, 183}	2128	747.85	-425.6	126.46
d1	3.0	RI	h2	4	(0.2, 0.45)	{72, 143, 53, 183}	2128	747.85	-532.0	89.07
d1	3.0	RI	h2	4	(0.2, 0.5)	{72, 143, 53, 183}	2128	747.85	-638.4	51.67
d1	3.0	RI	h2	4	(0.2, 0.55)	{72, 143, 53, 183}	2128	747.85	-744.8	14.28
d1	3.0	RI	h2	4	(0.2, 0.6)	{72, 143, 53, 183}	2128	747.85	-851.2	-23.11
d1	3.0	RI	h2	4	(0.2, 0.65)	{72, 143, 53, 183}	2128	747.85	-957.6	-60.51
d1	3.0	RI	h2	4	(0.2, 0.7)	{72, 143, 53, 183}	2128	747.85	-1064.0	-97.9
d1	3.0	RI	h2	4	(0.2, 0.75)	{72, 143, 53, 183}	2128	747.85	-1170.4	-135.29
d1	3.0	RI	h2	4	(0.2, 0.8)	{72, 143, 53, 183}	2128	747.85	-1276.8	-172.68
d1	3.0	RI	h2	4	(0.2, 0.85)	{72, 143, 53, 183}	2128	747.85	-1383.2	-210.08
d1	3.0	RI	h2	4	(0.2, 0.9)	{72, 143, 53, 183}	2128	747.85	-1489.6	-247.47
d1	3.0	RI	h2	4	(0.2, 0.95)	{72, 143, 53, 183}	2128	747.85	-1596.0	-284.86
d1	3.0	RI	h2	4	(0.2, 1.0)	{72, 143, 53, 183}	2128	747.85	-1702.4	-322.25
d1	3.0	RI	h2	4	(0.25, 0.0)	{53}	655	242.12	163.75	163.75
d1	3.0	RI	h2	4	(0.25, 0.05)	{53}	655	242.12	131.0	151.64
d1	3.0	RI	h2	4	(0.25, 0.1)	{53}	655	242.12	98.25	139.54
d1	3.0	RI	h2	4	(0.25, 0.15)	{53}	655	242.12	65.5	127.43
d1	3.0	RI	h2	4	(0.25, 0.2)	{72, 53, 125}	1478	547.08	73.9	260.08
d1	3.0	RI	h2	4	(0.25, 0.25)	{72, 53, 125}	1478	547.08	0.0	232.73
d1	3.0	RI	h2	4	(0.25, 0.3)	{72, 53, 125, 143}	1881	695.6	-94.05	261.57
d1	3.0	RI	h2	4	(0.25, 0.35)	{72, 53, 125, 143}	1881	695.6	-188.1	226.79
d1	3.0	RI	h2	4	(0.25, 0.4)	{72, 143, 53, 183}	1867	687.29	-280.05	191.83
d1	3.0	RI	h2	4	(0.25, 0.45)	{72, 143, 53, 183}	1867	687.29	-373.4	157.47
d1	3.0	RI	h2	4	(0.25, 0.5)	{72, 143, 53, 183}	1867	687.29	-466.75	123.11
d1	3.0	RI	h2	4	(0.25, 0.55)	{72, 143, 53, 183}	1867	687.29	-560.1	88.74
d1	3.0	RI	h2	4	(0.25, 0.6)	{72, 143, 53, 183}	1867	687.29	-653.45	54.38
d1	3.0	RI	h2	4	(0.25, 0.65)	{72, 143, 53, 183}	1867	687.29	-746.8	20.01
