did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	RI	greedy	1	(0.4, 0.4)	{125}	583	296.88	0.0	114.45
d1	2.0	RI	greedy	1	(0.4, 0.45)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.0)	{53}	404	227.9	181.8	181.8
d1	2.0	RI	greedy	1	(0.45, 0.05)	{53}	404	227.9	161.6	170.4
d1	2.0	RI	greedy	1	(0.45, 0.1)	{53}	404	227.9	141.4	159.01
d1	2.0	RI	greedy	1	(0.45, 0.15)	{53}	404	227.9	121.2	147.61
d1	2.0	RI	greedy	1	(0.45, 0.2)	{143}	441	249.02	110.25	148.65
d1	2.0	RI	greedy	1	(0.45, 0.25)	{143}	441	249.02	88.2	136.2
d1	2.0	RI	greedy	1	(0.45, 0.3)	{143}	441	249.02	66.15	123.74
d1	2.0	RI	greedy	1	(0.45, 0.35)	{143}	441	249.02	44.1	111.29
d1	2.0	RI	greedy	1	(0.45, 0.4)	{143}	441	249.02	22.05	98.84
d1	2.0	RI	greedy	1	(0.45, 0.45)	{125}	341	194.09	0.0	66.11
d1	2.0	RI	greedy	1	(0.45, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.45, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 0.0)	{53}	272	163.41	136.0	136.0
d1	2.0	RI	greedy	1	(0.5, 0.05)	{53}	272	163.41	122.4	127.83
d1	2.0	RI	greedy	1	(0.5, 0.1)	{53}	272	163.41	108.8	119.66
d1	2.0	RI	greedy	1	(0.5, 0.15)	{53}	272	163.41	95.2	111.49
d1	2.0	RI	greedy	1	(0.5, 0.2)	{143}	295	177.66	88.5	111.97
d1	2.0	RI	greedy	1	(0.5, 0.25)	{143}	295	177.66	73.75	103.08
d1	2.0	RI	greedy	1	(0.5, 0.3)	{143}	295	177.66	59.0	94.2
d1	2.0	RI	greedy	1	(0.5, 0.35)	{1}	326	207.69	48.9	90.31
d1	2.0	RI	greedy	1	(0.5, 0.4)	{1}	326	207.69	32.6	79.92
d1	2.0	RI	greedy	1	(0.5, 0.45)	{1}	326	207.69	16.3	69.54
d1	2.0	RI	greedy	1	(0.5, 0.5)	{125}	232	140.76	0.0	45.62
d1	2.0	RI	greedy	1	(0.5, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.5, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.55, 0.0)	{53}	184	118.13	101.2	101.2
d1	2.0	RI	greedy	1	(0.55, 0.05)	{53}	184	118.13	92.0	95.29
d1	2.0	RI	greedy	1	(0.55, 0.1)	{53}	184	118.13	82.8	89.39
d1	2.0	RI	greedy	1	(0.55, 0.15)	{53}	184	118.13	73.6	83.48
d1	2.0	RI	greedy	1	(0.55, 0.2)	{53}	184	118.13	64.4	77.57
d1	2.0	RI	greedy	1	(0.55, 0.25)	{53}	184	118.13	55.2	71.67
d1	2.0	RI	greedy	1	(0.55, 0.3)	{45}	196	132.76	49.0	67.97
d1	2.0	RI	greedy	1	(0.55, 0.35)	{1}	264	176.11	52.8	83.56
d1	2.0	RI	greedy	1	(0.55, 0.4)	{1}	264	176.11	39.6	74.76
d1	2.0	RI	greedy	1	(0.55, 0.45)	{1}	264	176.11	26.4	65.95
d1	2.0	RI	greedy	1	(0.55, 0.5)	{1}	264	176.11	13.2	57.15
d1	2.0	RI	greedy	1	(0.55, 0.55)	{125}	143	94.9	0.0	26.45
d1	2.0	RI	greedy	1	(0.55, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.55, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.55, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.55, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.55, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.55, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.55, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.55, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.55, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.6, 0.0)	{53}	123	82.6	73.8	73.8
d1	2.0	RI	greedy	1	(0.6, 0.05)	{53}	123	82.6	67.65	69.67
d1	2.0	RI	greedy	1	(0.6, 0.1)	{53}	123	82.6	61.5	65.54
d1	2.0	RI	greedy	1	(0.6, 0.15)	{53}	123	82.6	55.35	61.41
d1	2.0	RI	greedy	1	(0.6, 0.2)	{143}	129	89.11	51.6	59.58
d1	2.0	RI	greedy	1	(0.6, 0.25)	{143}	129	89.11	45.15	55.12
d1	2.0	RI	greedy	1	(0.6, 0.3)	{45}	149	105.58	44.7	57.72
d1	2.0	RI	greedy	1	(0.6, 0.35)	{1}	202	139.94	50.5	72.22
d1	2.0	RI	greedy	1	(0.6, 0.4)	{1}	202	139.94	40.4	65.22
d1	2.0	RI	greedy	1	(0.6, 0.45)	{1}	202	139.94	30.3	58.22
d1	2.0	RI	greedy	1	(0.6, 0.5)	{1}	202	139.94	20.2	51.23
d1	2.0	RI	greedy	1	(0.6, 0.55)	{1}	202	139.94	10.1	44.23
d1	2.0	RI	greedy	1	(0.6, 0.6)	{125}	103	71.53	0.0	18.88
d1	2.0	RI	greedy	1	(0.6, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.6, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.6, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.6, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.6, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.6, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.6, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.6, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.65, 0.0)	{53}	52	39.0	33.8	33.8
d1	2.0	RI	greedy	1	(0.65, 0.05)	{53}	52	39.0	31.2	31.85
d1	2.0	RI	greedy	1	(0.65, 0.1)	{53}	52	39.0	28.6	29.9
d1	2.0	RI	greedy	1	(0.65, 0.15)	{125}	52	39.52	26.0	27.87
d1	2.0	RI	greedy	1	(0.65, 0.2)	{143}	65	48.78	29.25	32.49
d1	2.0	RI	greedy	1	(0.65, 0.25)	{143}	65	48.78	26.0	30.05
d1	2.0	RI	greedy	1	(0.65, 0.3)	{45}	93	71.08	32.55	39.13
d1	2.0	RI	greedy	1	(0.65, 0.35)	{1}	112	84.6	33.6	43.19
d1	2.0	RI	greedy	1	(0.65, 0.4)	{1}	112	84.6	28.0	38.96
d1	2.0	RI	greedy	1	(0.65, 0.45)	{1}	112	84.6	22.4	34.73
d1	2.0	RI	greedy	1	(0.65, 0.5)	{1}	112	84.6	16.8	30.5
d1	2.0	RI	greedy	1	(0.65, 0.55)	{27}	121	93.61	12.1	27.16
d1	2.0	RI	greedy	1	(0.65, 0.6)	{27}	121	93.61	6.05	22.48
d1	2.0	RI	greedy	1	(0.65, 0.65)	{125}	52	39.52	0.0	8.11
d1	2.0	RI	greedy	1	(0.65, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.65, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.65, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.65, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.65, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.65, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.65, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.7, 0.0)	{53}	39	30.36	27.3	27.3
d1	2.0	RI	greedy	1	(0.7, 0.05)	{53}	39	30.36	25.35	25.78
d1	2.0	RI	greedy	1	(0.7, 0.1)	{53}	39	30.36	23.4	24.26
d1	2.0	RI	greedy	1	(0.7, 0.15)	{53}	39	30.36	21.45	22.75
d1	2.0	RI	greedy	1	(0.7, 0.2)	{143}	42	33.04	21.0	22.79
d1	2.0	RI	greedy	1	(0.7, 0.25)	{50}	44	34.58	19.8	22.16
d1	2.0	RI	greedy	1	(0.7, 0.3)	{45}	72	56.95	28.8	33.31
d1	2.0	RI	greedy	1	(0.7, 0.35)	{1}	88	68.51	30.8	37.62
d1	2.0	RI	greedy	1	(0.7, 0.4)	{1}	88	68.51	26.4	34.2
d1	2.0	RI	greedy	1	(0.7, 0.45)	{1}	88	68.51	22.0	30.77
d1	2.0	RI	greedy	1	(0.7, 0.5)	{1}	88	68.51	17.6	27.35
d1	2.0	RI	greedy	1	(0.7, 0.55)	{27}	102	80.87	15.3	26.92
d1	2.0	RI	greedy	1	(0.7, 0.6)	{27}	102	80.87	10.2	22.88
d1	2.0	RI	greedy	1	(0.7, 0.65)	{27}	102	80.87	5.1	18.84
d1	2.0	RI	greedy	1	(0.7, 0.7)	{125}	34	27.22	0.0	4.74
d1	2.0	RI	greedy	1	(0.7, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.7, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.7, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.7, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.7, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.7, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.75, 0.0)	{53}	26	21.04	19.5	19.5
d1	2.0	RI	greedy	1	(0.75, 0.05)	{53}	26	21.04	18.2	18.45
d1	2.0	RI	greedy	1	(0.75, 0.1)	{53}	26	21.04	16.9	17.4
d1	2.0	RI	greedy	1	(0.75, 0.15)	{72}	28	22.24	16.8	17.66
d1	2.0	RI	greedy	1	(0.75, 0.2)	{143}	29	23.68	15.95	17.01
d1	2.0	RI	greedy	1	(0.75, 0.25)	{50}	34	27.42	17.0	18.64
d1	2.0	RI	greedy	1	(0.75, 0.3)	{45}	57	46.21	25.65	28.89
d1	2.0	RI	greedy	1	(0.75, 0.35)	{1}	58	46.99	23.2	27.05
d1	2.0	RI	greedy	1	(0.75, 0.4)	{99}	65	53.06	22.75	27.53
d1	2.0	RI	greedy	1	(0.75, 0.45)	{99}	65	53.06	19.5	24.87
d1	2.0	RI	greedy	1	(0.75, 0.5)	{99}	65	53.06	16.25	22.22
d1	2.0	RI	greedy	1	(0.75, 0.55)	{27}	74	60.78	14.8	22.07
d1	2.0	RI	greedy	1	(0.75, 0.6)	{27}	74	60.78	11.1	19.03
d1	2.0	RI	greedy	1	(0.75, 0.65)	{27}	74	60.78	7.4	15.99
d1	2.0	RI	greedy	1	(0.75, 0.7)	{27}	74	60.78	3.7	12.95
d1	2.0	RI	greedy	1	(0.75, 0.75)	{125}	24	20.0	0.0	3.0
d1	2.0	RI	greedy	1	(0.75, 0.8)	{125}	24	20.0	-1.2	2.0
d1	2.0	RI	greedy	1	(0.75, 0.85)	{125}	24	20.0	-2.4	1.0
d1	2.0	RI	greedy	1	(0.75, 0.9)	{125}	24	20.0	-3.6	-0.0
d1	2.0	RI	greedy	1	(0.75, 0.95)	{125}	24	20.0	-4.8	-1.0
d1	2.0	RI	greedy	1	(0.75, 1.0)	{125}	24	20.0	-6.0	-2.0
d1	2.0	RI	greedy	1	(0.8, 0.0)	{53}	9	8.14	7.2	7.2
d1	2.0	RI	greedy	1	(0.8, 0.05)	{53}	9	8.14	6.75	6.79
d1	2.0	RI	greedy	1	(0.8, 0.1)	{53}	9	8.14	6.3	6.39
d1	2.0	RI	greedy	1	(0.8, 0.15)	{125}	23	19.25	14.95	15.51
d1	2.0	RI	greedy	1	(0.8, 0.2)	{143}	29	23.68	17.4	18.46
d1	2.0	RI	greedy	1	(0.8, 0.25)	{143}	29	23.68	15.95	17.28
d1	2.0	RI	greedy	1	(0.8, 0.3)	{143}	29	23.68	14.5	16.1
d1	2.0	RI	greedy	1	(0.8, 0.35)	{13}	34	29.19	15.3	16.98
d1	2.0	RI	greedy	1	(0.8, 0.4)	{99}	39	33.34	15.6	17.86
d1	2.0	RI	greedy	1	(0.8, 0.45)	{73}	42	35.17	14.7	17.77
d1	2.0	RI	greedy	1	(0.8, 0.5)	{73}	42	35.17	12.6	16.02
d1	2.0	RI	greedy	1	(0.8, 0.55)	{27}	51	43.31	12.75	16.98
d1	2.0	RI	greedy	1	(0.8, 0.6)	{27}	51	43.31	10.2	14.81
d1	2.0	RI	greedy	1	(0.8, 0.65)	{27}	51	43.31	7.65	12.65
d1	2.0	RI	greedy	1	(0.8, 0.7)	{27}	51	43.31	5.1	10.48
d1	2.0	RI	greedy	1	(0.8, 0.75)	{27}	51	43.31	2.55	8.32
d1	2.0	RI	greedy	1	(0.8, 0.8)	{27}	51	43.31	0.0	6.15
d1	2.0	RI	greedy	1	(0.8, 0.85)	{27}	51	43.31	-2.55	3.99
d1	2.0	RI	greedy	1	(0.8, 0.9)	{27}	51	43.31	-5.1	1.82
d1	2.0	RI	greedy	1	(0.8, 0.95)	{27}	51	43.31	-7.65	-0.34
d1	2.0	RI	greedy	1	(0.8, 1.0)	{27}	51	43.31	-10.2	-2.51
d1	2.0	RI	greedy	1	(0.85, 0.0)	{53}	9	8.14	7.65	7.65
d1	2.0	RI	greedy	1	(0.85, 0.05)	{53}	9	8.14	7.2	7.24
d1	2.0	RI	greedy	1	(0.85, 0.1)	{53}	9	8.14	6.75	6.84
d1	2.0	RI	greedy	1	(0.85, 0.15)	{53}	9	8.14	6.3	6.43
d1	2.0	RI	greedy	1	(0.85, 0.2)	{53}	9	8.14	5.85	6.02
d1	2.0	RI	greedy	1	(0.85, 0.25)	{53}	9	8.14	5.4	5.61
d1	2.0	RI	greedy	1	(0.85, 0.3)	{45}	15	13.6	8.25	8.67
d1	2.0	RI	greedy	1	(0.85, 0.35)	{13}	17	15.36	8.5	9.07
d1	2.0	RI	greedy	1	(0.85, 0.4)	{99}	17	15.41	7.65	8.29
d1	2.0	RI	greedy	1	(0.85, 0.45)	{99}	17	15.41	6.8	7.52
d1	2.0	RI	greedy	1	(0.85, 0.5)	{99}	17	15.41	5.95	6.75
d1	2.0	RI	greedy	1	(0.85, 0.55)	{27}	20	18.1	6.0	7.05
d1	2.0	RI	greedy	1	(0.85, 0.6)	{27}	20	18.1	5.0	6.14
d1	2.0	RI	greedy	1	(0.85, 0.65)	{27}	20	18.1	4.0	5.24
d1	2.0	RI	greedy	1	(0.85, 0.7)	{27}	20	18.1	3.0	4.33
d1	2.0	RI	greedy	1	(0.85, 0.75)	{27}	20	18.1	2.0	3.43
d1	2.0	RI	greedy	1	(0.85, 0.8)	{27}	20	18.1	1.0	2.52
d1	2.0	RI	greedy	1	(0.85, 0.85)	{27}	20	18.1	0.0	1.62
d1	2.0	RI	greedy	1	(0.85, 0.9)	{27}	20	18.1	-1.0	0.71
d1	2.0	RI	greedy	1	(0.85, 0.95)	{27}	20	18.1	-2.0	-0.19
d1	2.0	RI	greedy	1	(0.85, 1.0)	{27}	20	18.1	-3.0	-1.1
d1	2.0	RI	greedy	1	(0.9, 0.0)	{53}	4	3.64	3.6	3.6
d1	2.0	RI	greedy	1	(0.9, 0.05)	{53}	4	3.64	3.4	3.42
d1	2.0	RI	greedy	1	(0.9, 0.1)	{53}	4	3.64	3.2	3.24
d1	2.0	RI	greedy	1	(0.9, 0.15)	{53}	4	3.64	3.0	3.05
d1	2.0	RI	greedy	1	(0.9, 0.2)	{53}	4	3.64	2.8	2.87
d1	2.0	RI	greedy	1	(0.9, 0.25)	{50}	7	6.38	4.55	4.71
d1	2.0	RI	greedy	1	(0.9, 0.3)	{45}	9	8.2	5.4	5.64
d1	2.0	RI	greedy	1	(0.9, 0.35)	{45}	9	8.2	4.95	5.23
d1	2.0	RI	greedy	1	(0.9, 0.4)	{99}	10	9.11	5.0	5.36
d1	2.0	RI	greedy	1	(0.9, 0.45)	{99}	10	9.11	4.5	4.9
d1	2.0	RI	greedy	1	(0.9, 0.5)	{99}	10	9.11	4.0	4.44
d1	2.0	RI	greedy	1	(0.9, 0.55)	{99}	10	9.11	3.5	3.99
d1	2.0	RI	greedy	1	(0.9, 0.6)	{99}	10	9.11	3.0	3.53
d1	2.0	RI	greedy	1	(0.9, 0.65)	{99}	10	9.11	2.5	3.08
d1	2.0	RI	greedy	1	(0.9, 0.7)	{99}	10	9.11	2.0	2.62
d1	2.0	RI	greedy	1	(0.9, 0.75)	{99}	10	9.11	1.5	2.17
d1	2.0	RI	greedy	1	(0.9, 0.8)	{99}	10	9.11	1.0	1.71
d1	2.0	RI	greedy	1	(0.9, 0.85)	{99}	10	9.11	0.5	1.26
d1	2.0	RI	greedy	1	(0.9, 0.9)	{99}	10	9.11	0.0	0.8
d1	2.0	RI	greedy	1	(0.9, 0.95)	{99}	10	9.11	-0.5	0.34
d1	2.0	RI	greedy	1	(0.9, 1.0)	{99}	10	9.11	-1.0	-0.11
d1	2.0	RI	greedy	1	(0.95, 0.0)	{53}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.05)	{53}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.1)	{53}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.15)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.2)	{143}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.25)	{143}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.3)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.35)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.4)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.45)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.5)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.55)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.6)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.65)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.7)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.75)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.8)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.85)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.9)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 0.95)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.95, 1.0)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.0)	{53}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.05)	{53}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.1)	{53}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.15)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.2)	{143}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.25)	{143}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.3)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.35)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.4)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.45)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.5)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.55)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.6)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.65)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.7)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.75)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.8)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.85)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.9)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 0.95)	{125}	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(1.0, 1.0)	{125}	0	0	0.0	0.0
d1	2.0	RI	h1	1	(0.0, 0.0)	{53}	821	390.49	0.0	0.0
d1	2.0	RI	h1	1	(0.0, 0.05)	{53}	821	390.49	-41.05	-19.52
d1	2.0	RI	h1	1	(0.0, 0.1)	{53}	821	390.49	-82.1	-39.05
d1	2.0	RI	h1	1	(0.0, 0.15)	{53}	821	390.49	-123.15	-58.57
d1	2.0	RI	h1	1	(0.0, 0.2)	{53}	821	390.49	-164.2	-78.1
d1	2.0	RI	h1	1	(0.0, 0.25)	{53}	821	390.49	-205.25	-97.62
d1	2.0	RI	h1	1	(0.0, 0.3)	{53}	821	390.49	-246.3	-117.15
d1	2.0	RI	h1	1	(0.0, 0.35)	{53}	821	390.49	-287.35	-136.67
d1	2.0	RI	h1	1	(0.0, 0.4)	{53}	821	390.49	-328.4	-156.2
d1	2.0	RI	h1	1	(0.0, 0.45)	{53}	821	390.49	-369.45	-175.72
d1	2.0	RI	h1	1	(0.0, 0.5)	{53}	821	390.49	-410.5	-195.24
d1	2.0	RI	h1	1	(0.0, 0.55)	{53}	821	390.49	-451.55	-214.77
d1	2.0	RI	h1	1	(0.0, 0.6)	{53}	821	390.49	-492.6	-234.29
d1	2.0	RI	h1	1	(0.0, 0.65)	{53}	821	390.49	-533.65	-253.82
d1	2.0	RI	h1	1	(0.0, 0.7)	{53}	821	390.49	-574.7	-273.34
d1	2.0	RI	h1	1	(0.0, 0.75)	{53}	821	390.49	-615.75	-292.87
d1	2.0	RI	h1	1	(0.0, 0.8)	{53}	821	390.49	-656.8	-312.39
d1	2.0	RI	h1	1	(0.0, 0.85)	{53}	821	390.49	-697.85	-331.92
d1	2.0	RI	h1	1	(0.0, 0.9)	{53}	821	390.49	-738.9	-351.44
d1	2.0	RI	h1	1	(0.0, 0.95)	{53}	821	390.49	-779.95	-370.96
d1	2.0	RI	h1	1	(0.0, 1.0)	{53}	821	390.49	-821.0	-390.49
d1	2.0	RI	h1	1	(0.05, 0.0)	{53}	821	390.49	41.05	41.05
d1	2.0	RI	h1	1	(0.05, 0.05)	{53}	821	390.49	0.0	21.53
d1	2.0	RI	h1	1	(0.05, 0.1)	{53}	821	390.49	-41.05	2.0
d1	2.0	RI	h1	1	(0.05, 0.15)	{53}	821	390.49	-82.1	-17.52
d1	2.0	RI	h1	1	(0.05, 0.2)	{53}	821	390.49	-123.15	-37.05
d1	2.0	RI	h1	1	(0.05, 0.25)	{53}	821	390.49	-164.2	-56.57
d1	2.0	RI	h1	1	(0.05, 0.3)	{53}	821	390.49	-205.25	-76.1
d1	2.0	RI	h1	1	(0.05, 0.35)	{53}	821	390.49	-246.3	-95.62
d1	2.0	RI	h1	1	(0.05, 0.4)	{53}	821	390.49	-287.35	-115.15
d1	2.0	RI	h1	1	(0.05, 0.45)	{53}	821	390.49	-328.4	-134.67
d1	2.0	RI	h1	1	(0.05, 0.5)	{53}	821	390.49	-369.45	-154.19
d1	2.0	RI	h1	1	(0.05, 0.55)	{53}	821	390.49	-410.5	-173.72
d1	2.0	RI	h1	1	(0.05, 0.6)	{53}	821	390.49	-451.55	-193.24
d1	2.0	RI	h1	1	(0.05, 0.65)	{53}	821	390.49	-492.6	-212.77
d1	2.0	RI	h1	1	(0.05, 0.7)	{53}	821	390.49	-533.65	-232.29
d1	2.0	RI	h1	1	(0.05, 0.75)	{53}	821	390.49	-574.7	-251.82
d1	2.0	RI	h1	1	(0.05, 0.8)	{53}	821	390.49	-615.75	-271.34
d1	2.0	RI	h1	1	(0.05, 0.85)	{53}	821	390.49	-656.8	-290.87
d1	2.0	RI	h1	1	(0.05, 0.9)	{53}	821	390.49	-697.85	-310.39
d1	2.0	RI	h1	1	(0.05, 0.95)	{53}	821	390.49	-738.9	-329.91
d1	2.0	RI	h1	1	(0.05, 1.0)	{53}	821	390.49	-779.95	-349.44
d1	2.0	RI	h1	1	(0.1, 0.0)	{53}	821	390.49	82.1	82.1
d1	2.0	RI	h1	1	(0.1, 0.05)	{53}	821	390.49	41.05	62.58
d1	2.0	RI	h1	1	(0.1, 0.1)	{53}	821	390.49	0.0	43.05
d1	2.0	RI	h1	1	(0.1, 0.15)	{53}	821	390.49	-41.05	23.53
d1	2.0	RI	h1	1	(0.1, 0.2)	{53}	821	390.49	-82.1	4.0
