did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	A	brute	1	(0.0, 0.7)	(32,)	424	227.99701561065197	-296.79999999999995	-159.59791092745638
d1	2.0	A	brute	1	(0.0, 0.7)	(33,)	413	220.76565656565654	-289.09999999999997	-154.53595959595958
d1	2.0	A	brute	1	(0.0, 0.7)	(169,)	616	293.7879063360881	-431.2	-205.65153443526165
d1	2.0	A	brute	1	(0.0, 0.7)	(41,)	437	235.12540863177236	-305.9	-164.58778604224065
d1	2.0	A	brute	1	(0.0, 0.7)	(44,)	622	307.700707070707	-435.4	-215.39049494949487
d1	2.0	A	brute	1	(0.0, 0.7)	(45,)	650	326.9537465564738	-454.99999999999994	-228.86762258953163
d1	2.0	A	brute	1	(0.0, 0.7)	(174,)	432	203.66647382920104	-302.4	-142.5665316804407
d1	2.0	A	brute	1	(0.0, 0.7)	(173,)	649	319.2188613406795	-454.29999999999995	-223.45320293847564
d1	2.0	A	brute	1	(0.0, 0.7)	(47,)	536	262.10252525252525	-375.2	-183.47176767676766
d1	2.0	A	brute	1	(0.0, 0.7)	(50,)	618	300.51211202938487	-432.59999999999997	-210.35847842056938
d1	2.0	A	brute	1	(0.0, 0.7)	(53,)	821	390.48921946740137	-574.6999999999999	-273.34245362718093
d1	2.0	A	brute	1	(0.0, 0.7)	(183,)	876	413.79738292011024	-613.1999999999999	-289.6581680440772
d1	2.0	A	brute	1	(0.0, 0.7)	(65,)	616	301.9291184573002	-431.2	-211.35038292011012
d1	2.0	A	brute	1	(0.0, 0.7)	(67,)	323	163.09834710743803	-226.1	-114.16884297520662
d1	2.0	A	brute	1	(0.0, 0.7)	(197,)	215	115.56866850321396	-150.5	-80.89806795224976
d1	2.0	A	brute	1	(0.0, 0.7)	(71,)	422	198.44180899908167	-295.4	-138.90926629935717
d1	2.0	A	brute	1	(0.0, 0.7)	(72,)	755	354.3579522497704	-528.5	-248.05056657483925
d1	2.0	A	brute	1	(0.0, 0.7)	(73,)	570	287.52247933884297	-399.0	-201.26573553719007
d1	2.0	A	brute	1	(0.0, 0.7)	(74,)	353	176.80629017447197	-247.1	-123.76440312213037
d1	2.0	A	brute	1	(0.0, 0.7)	(76,)	378	189.4410101010101	-264.59999999999997	-132.60870707070706
d1	2.0	A	brute	1	(0.0, 0.7)	(204,)	501	254.91444444444448	-350.7	-178.44011111111112
d1	2.0	A	brute	1	(0.0, 0.7)	(77,)	561	277.25934802571163	-392.7	-194.08154361799814
d1	2.0	A	brute	1	(0.0, 0.7)	(207,)	322	169.10622589531675	-225.39999999999998	-118.37435812672172
d1	2.0	A	brute	1	(0.0, 0.7)	(80,)	610	298.9626446280992	-427.0	-209.27385123966943
d1	2.0	A	brute	1	(0.0, 0.7)	(206,)	457	231.72675849403123	-319.9	-162.20873094582186
d1	2.0	A	brute	1	(0.0, 0.7)	(86,)	634	323.5630853994491	-443.79999999999995	-226.49415977961436
d1	2.0	A	brute	1	(0.0, 0.7)	(215,)	243	116.1074563820018	-170.1	-81.27521946740126
d1	2.0	A	brute	1	(0.0, 0.7)	(92,)	476	237.28033057851238	-333.2	-166.09623140495864
d1	2.0	A	brute	1	(0.0, 0.7)	(96,)	200	101.7022865013774	-140.0	-71.19160055096418
d1	2.0	A	brute	1	(0.0, 0.7)	(98,)	114	57.71409550045913	-79.8	-40.39986685032139
d1	2.0	A	brute	1	(0.0, 0.7)	(99,)	697	357.1945730027548	-487.9	-250.03620110192833
d1	2.0	A	brute	1	(0.0, 0.7)	(101,)	406	212.29462809917362	-284.2	-148.6062396694215
d1	2.0	A	brute	1	(0.0, 0.7)	(108,)	377	198.25619834710741	-263.9	-138.7793388429752
d1	2.0	A	brute	1	(0.0, 0.7)	(111,)	625	317.8767125803489	-437.5	-222.51369880624424
d1	2.0	A	brute	1	(0.0, 0.7)	(125,)	732	347.4939761248851	-512.4	-243.24578328741953
d1	2.0	A	brute	1	(0.0, 0.75)	(1,)	775	391.4112947658402	-581.25	-293.5584710743801
d1	2.0	A	brute	1	(0.0, 0.75)	(131,)	200	103.18980716253442	-150.0	-77.39235537190082
d1	2.0	A	brute	1	(0.0, 0.75)	(135,)	156	81.75622589531679	-117.0	-61.31716942148759
d1	2.0	A	brute	1	(0.0, 0.75)	(10,)	295	148.16879706152432	-221.25	-111.12659779614324
d1	2.0	A	brute	1	(0.0, 0.75)	(141,)	398	192.37786042240594	-298.5	-144.28339531680444
d1	2.0	A	brute	1	(0.0, 0.75)	(13,)	618	314.84135904499544	-463.5	-236.13101928374658
d1	2.0	A	brute	1	(0.0, 0.75)	(14,)	368	190.32941230486685	-276.0	-142.74705922865013
d1	2.0	A	brute	1	(0.0, 0.75)	(143,)	959	452.702865013774	-719.25	-339.5271487603305
d1	2.0	A	brute	1	(0.0, 0.75)	(145,)	272	124.85845730027548	-204.0	-93.64384297520661
d1	2.0	A	brute	1	(0.0, 0.75)	(19,)	424	215.73048668503213	-318.0	-161.7978650137741
d1	2.0	A	brute	1	(0.0, 0.75)	(148,)	437	205.83861340679522	-327.75	-154.3789600550964
d1	2.0	A	brute	1	(0.0, 0.75)	(20,)	330	162.35244260789722	-247.5	-121.76433195592291
d1	2.0	A	brute	1	(0.0, 0.75)	(22,)	506	262.1384022038568	-379.5	-196.6038016528926
d1	2.0	A	brute	1	(0.0, 0.75)	(152,)	309	159.29961432506883	-231.75	-119.47471074380162
d1	2.0	A	brute	1	(0.0, 0.75)	(24,)	189	101.12149678604224	-141.75	-75.84112258953168
d1	2.0	A	brute	1	(0.0, 0.75)	(27,)	610	328.2696877869605	-457.5	-246.20226584022038
d1	2.0	A	brute	1	(0.0, 0.75)	(29,)	124	60.7334251606979	-93.0	-45.550068870523425
d1	2.0	A	brute	1	(0.0, 0.75)	(32,)	424	227.99701561065197	-318.0	-170.99776170798899
d1	2.0	A	brute	1	(0.0, 0.75)	(33,)	413	220.76565656565654	-309.75	-165.5742424242424
d1	2.0	A	brute	1	(0.0, 0.75)	(169,)	616	293.7879063360881	-462.0	-220.34092975206607
d1	2.0	A	brute	1	(0.0, 0.75)	(41,)	437	235.12540863177236	-327.75	-176.34405647382926
d1	2.0	A	brute	1	(0.0, 0.75)	(44,)	622	307.700707070707	-466.5	-230.77553030303022
d1	2.0	A	brute	1	(0.0, 0.75)	(45,)	650	326.9537465564738	-487.5	-245.21530991735534
d1	2.0	A	brute	1	(0.0, 0.75)	(174,)	432	203.66647382920104	-324.0	-152.74985537190076
d1	2.0	A	brute	1	(0.0, 0.75)	(173,)	649	319.2188613406795	-486.75	-239.41414600550962
d1	2.0	A	brute	1	(0.0, 0.75)	(47,)	536	262.10252525252525	-402.0	-196.57689393939393
d1	2.0	A	brute	1	(0.0, 0.75)	(50,)	618	300.51211202938487	-463.5	-225.38408402203865
d1	2.0	A	brute	1	(0.0, 0.75)	(53,)	821	390.48921946740137	-615.75	-292.866914600551
d1	2.0	A	brute	1	(0.0, 0.75)	(183,)	876	413.79738292011024	-657.0	-310.34803719008266
d1	2.0	A	brute	1	(0.0, 0.75)	(65,)	616	301.9291184573002	-462.0	-226.44683884297515
d1	2.0	A	brute	1	(0.0, 0.75)	(67,)	323	163.09834710743803	-242.25	-122.32376033057852
d1	2.0	A	brute	1	(0.0, 0.75)	(196,)	51	27.27228650137741	-38.25	-20.454214876033056
d1	2.0	A	brute	1	(0.0, 0.75)	(197,)	215	115.56866850321396	-161.25	-86.67650137741046
d1	2.0	A	brute	1	(0.0, 0.75)	(71,)	422	198.44180899908167	-316.5	-148.83135674931125
d1	2.0	A	brute	1	(0.0, 0.75)	(72,)	755	354.3579522497704	-566.25	-265.7684641873278
d1	2.0	A	brute	1	(0.0, 0.75)	(73,)	570	287.52247933884297	-427.5	-215.64185950413224
d1	2.0	A	brute	1	(0.0, 0.75)	(74,)	353	176.80629017447197	-264.75	-132.60471763085397
d1	2.0	A	brute	1	(0.0, 0.75)	(76,)	378	189.4410101010101	-283.5	-142.0807575757576
d1	2.0	A	brute	1	(0.0, 0.75)	(204,)	501	254.91444444444448	-375.75	-191.18583333333336
d1	2.0	A	brute	1	(0.0, 0.75)	(77,)	561	277.25934802571163	-420.75	-207.9445110192837
d1	2.0	A	brute	1	(0.0, 0.75)	(207,)	322	169.10622589531675	-241.5	-126.82966942148757
d1	2.0	A	brute	1	(0.0, 0.75)	(80,)	610	298.9626446280992	-457.5	-224.2219834710744
d1	2.0	A	brute	1	(0.0, 0.75)	(206,)	457	231.72675849403123	-342.75	-173.79506887052344
d1	2.0	A	brute	1	(0.0, 0.75)	(86,)	634	323.5630853994491	-475.5	-242.67231404958682
d1	2.0	A	brute	1	(0.0, 0.75)	(215,)	243	116.1074563820018	-182.25	-87.08059228650134
d1	2.0	A	brute	1	(0.0, 0.75)	(90,)	128	66.25977043158862	-96.0	-49.69482782369147
d1	2.0	A	brute	1	(0.0, 0.75)	(92,)	476	237.28033057851238	-357.0	-177.9602479338843
d1	2.0	A	brute	1	(0.0, 0.75)	(96,)	200	101.7022865013774	-150.0	-76.27671487603305
d1	2.0	A	brute	1	(0.0, 0.75)	(98,)	114	57.71409550045913	-85.5	-43.285571625344346
d1	2.0	A	brute	1	(0.0, 0.75)	(99,)	697	357.1945730027548	-522.75	-267.8959297520661
d1	2.0	A	brute	1	(0.0, 0.75)	(101,)	406	212.29462809917362	-304.5	-159.2209710743802
d1	2.0	A	brute	1	(0.0, 0.75)	(108,)	377	198.25619834710741	-282.75	-148.69214876033055
d1	2.0	A	brute	1	(0.0, 0.75)	(111,)	625	317.8767125803489	-468.75	-238.40753443526168
d1	2.0	A	brute	1	(0.0, 0.75)	(125,)	732	347.4939761248851	-549.0	-260.6204820936638
d1	2.0	A	brute	1	(0.0, 0.8)	(1,)	775	391.4112947658402	-620.0	-313.12903581267216
d1	2.0	A	brute	1	(0.0, 0.8)	(131,)	200	103.18980716253442	-160.0	-82.55184573002754
d1	2.0	A	brute	1	(0.0, 0.8)	(135,)	156	81.75622589531679	-124.80000000000001	-65.40498071625343
d1	2.0	A	brute	1	(0.0, 0.8)	(10,)	295	148.16879706152432	-236.0	-118.53503764921946
d1	2.0	A	brute	1	(0.0, 0.8)	(141,)	398	192.37786042240594	-318.40000000000003	-153.90228833792477
d1	2.0	A	brute	1	(0.0, 0.8)	(13,)	618	314.84135904499544	-494.40000000000003	-251.87308723599637
d1	2.0	A	brute	1	(0.0, 0.8)	(14,)	368	190.32941230486685	-294.40000000000003	-152.26352984389348
d1	2.0	A	brute	1	(0.0, 0.8)	(143,)	959	452.702865013774	-767.2	-362.1622920110192
d1	2.0	A	brute	1	(0.0, 0.8)	(145,)	272	124.85845730027548	-217.60000000000002	-99.88676584022039
d1	2.0	A	brute	1	(0.0, 0.8)	(19,)	424	215.73048668503213	-339.20000000000005	-172.58438934802572
d1	2.0	A	brute	1	(0.0, 0.8)	(148,)	437	205.83861340679522	-349.6	-164.67089072543618
d1	2.0	A	brute	1	(0.0, 0.8)	(20,)	330	162.35244260789722	-264.0	-129.8819540863178
d1	2.0	A	brute	1	(0.0, 0.8)	(22,)	506	262.1384022038568	-404.8	-209.71072176308544
d1	2.0	A	brute	1	(0.0, 0.8)	(152,)	309	159.29961432506883	-247.20000000000002	-127.43969146005507
d1	2.0	A	brute	1	(0.0, 0.8)	(24,)	189	101.12149678604224	-151.20000000000002	-80.8971974288338
d1	2.0	A	brute	1	(0.0, 0.8)	(27,)	610	328.2696877869605	-488.0	-262.6157502295684
d1	2.0	A	brute	1	(0.0, 0.8)	(29,)	124	60.7334251606979	-99.2	-48.58674012855832
d1	2.0	A	brute	1	(0.0, 0.8)	(32,)	424	227.99701561065197	-339.20000000000005	-182.3976124885216
d1	2.0	A	brute	1	(0.0, 0.8)	(33,)	413	220.76565656565654	-330.40000000000003	-176.61252525252524
d1	2.0	A	brute	1	(0.0, 0.8)	(169,)	616	293.7879063360881	-492.8	-235.0303250688705
d1	2.0	A	brute	1	(0.0, 0.8)	(41,)	437	235.12540863177236	-349.6	-188.1003269054179
d1	2.0	A	brute	1	(0.0, 0.8)	(44,)	622	307.700707070707	-497.6	-246.1605656565656
d1	2.0	A	brute	1	(0.0, 0.8)	(45,)	650	326.9537465564738	-520.0	-261.562997245179
d1	2.0	A	brute	1	(0.0, 0.8)	(174,)	432	203.66647382920104	-345.6	-162.93317906336085
d1	2.0	A	brute	1	(0.0, 0.8)	(173,)	649	319.2188613406795	-519.2	-255.3750890725436
d1	2.0	A	brute	1	(0.0, 0.8)	(47,)	536	262.10252525252525	-428.8	-209.68202020202023
d1	2.0	A	brute	1	(0.0, 0.8)	(50,)	618	300.51211202938487	-494.40000000000003	-240.40968962350792
d1	2.0	A	brute	1	(0.0, 0.8)	(53,)	821	390.48921946740137	-656.8000000000001	-312.3913755739211
d1	2.0	A	brute	1	(0.0, 0.8)	(183,)	876	413.79738292011024	-700.8000000000001	-331.0379063360882
d1	2.0	A	brute	1	(0.0, 0.8)	(65,)	616	301.9291184573002	-492.8	-241.5432947658402
d1	2.0	A	brute	1	(0.0, 0.8)	(67,)	323	163.09834710743803	-258.40000000000003	-130.47867768595043
d1	2.0	A	brute	1	(0.0, 0.8)	(196,)	51	27.27228650137741	-40.800000000000004	-21.81782920110193
d1	2.0	A	brute	1	(0.0, 0.8)	(197,)	215	115.56866850321396	-172.0	-92.45493480257117
d1	2.0	A	brute	1	(0.0, 0.8)	(71,)	422	198.44180899908167	-337.6	-158.75344719926534
d1	2.0	A	brute	1	(0.0, 0.8)	(72,)	755	354.3579522497704	-604.0	-283.48636179981634
d1	2.0	A	brute	1	(0.0, 0.8)	(73,)	570	287.52247933884297	-456.0	-230.0179834710744
d1	2.0	A	brute	1	(0.0, 0.8)	(74,)	353	176.80629017447197	-282.40000000000003	-141.4450321395776
d1	2.0	A	brute	1	(0.0, 0.8)	(76,)	378	189.4410101010101	-302.40000000000003	-151.5528080808081
d1	2.0	A	brute	1	(0.0, 0.8)	(204,)	501	254.91444444444448	-400.8	-203.9315555555556
d1	2.0	A	brute	1	(0.0, 0.8)	(77,)	561	277.25934802571163	-448.8	-221.8074784205693
d1	2.0	A	brute	1	(0.0, 0.8)	(207,)	322	169.10622589531675	-257.6	-135.28498071625341
d1	2.0	A	brute	1	(0.0, 0.8)	(80,)	610	298.9626446280992	-488.0	-239.1701157024794
d1	2.0	A	brute	1	(0.0, 0.8)	(206,)	457	231.72675849403123	-365.6	-185.381406795225
d1	2.0	A	brute	1	(0.0, 0.8)	(86,)	634	323.5630853994491	-507.20000000000005	-258.8504683195593
d1	2.0	A	brute	1	(0.0, 0.8)	(215,)	243	116.1074563820018	-194.4	-92.88596510560144
d1	2.0	A	brute	1	(0.0, 0.8)	(90,)	128	66.25977043158862	-102.4	-53.007816345270896
d1	2.0	A	brute	1	(0.0, 0.8)	(92,)	476	237.28033057851238	-380.8	-189.8242644628099
d1	2.0	A	brute	1	(0.0, 0.8)	(96,)	200	101.7022865013774	-160.0	-81.36182920110193
d1	2.0	A	brute	1	(0.0, 0.8)	(98,)	114	57.71409550045913	-91.2	-46.171276400367304
d1	2.0	A	brute	1	(0.0, 0.8)	(99,)	697	357.1945730027548	-557.6	-285.75565840220384
d1	2.0	A	brute	1	(0.0, 0.8)	(101,)	406	212.29462809917362	-324.8	-169.83570247933892
d1	2.0	A	brute	1	(0.0, 0.8)	(108,)	377	198.25619834710741	-301.6	-158.60495867768594
d1	2.0	A	brute	1	(0.0, 0.8)	(111,)	625	317.8767125803489	-500.0	-254.30137006427913
d1	2.0	A	brute	1	(0.0, 0.8)	(125,)	732	347.4939761248851	-585.6	-277.99518089990806
d1	2.0	A	brute	1	(0.0, 0.85)	(1,)	775	391.4112947658402	-658.75	-332.69960055096413
d1	2.0	A	brute	1	(0.0, 0.85)	(131,)	200	103.18980716253442	-170.0	-87.71133608815425
d1	2.0	A	brute	1	(0.0, 0.85)	(135,)	156	81.75622589531679	-132.6	-69.49279201101926
d1	2.0	A	brute	1	(0.0, 0.85)	(10,)	295	148.16879706152432	-250.75	-125.94347750229566
d1	2.0	A	brute	1	(0.0, 0.85)	(141,)	398	192.37786042240594	-338.3	-163.52118135904504
d1	2.0	A	brute	1	(0.0, 0.85)	(13,)	618	314.84135904499544	-525.3	-267.6151551882461
d1	2.0	A	brute	1	(0.0, 0.85)	(14,)	368	190.32941230486685	-312.8	-161.78000045913683
d1	2.0	A	brute	1	(0.0, 0.85)	(143,)	959	452.702865013774	-815.15	-384.7974352617079
d1	2.0	A	brute	1	(0.0, 0.85)	(145,)	272	124.85845730027548	-231.2	-106.12968870523414
d1	2.0	A	brute	1	(0.0, 0.85)	(19,)	424	215.73048668503213	-360.4	-183.37091368227732
d1	2.0	A	brute	1	(0.0, 0.85)	(148,)	437	205.83861340679522	-371.45	-174.96282139577593
d1	2.0	A	brute	1	(0.0, 0.85)	(20,)	330	162.35244260789722	-280.5	-137.99957621671263
d1	2.0	A	brute	1	(0.0, 0.85)	(22,)	506	262.1384022038568	-430.09999999999997	-222.81764187327826
d1	2.0	A	brute	1	(0.0, 0.85)	(152,)	309	159.29961432506883	-262.65	-135.4046721763085
d1	2.0	A	brute	1	(0.0, 0.85)	(24,)	189	101.12149678604224	-160.65	-85.9532722681359
d1	2.0	A	brute	1	(0.0, 0.85)	(27,)	610	328.2696877869605	-518.5	-279.0292346189164
d1	2.0	A	brute	1	(0.0, 0.85)	(29,)	124	60.7334251606979	-105.39999999999999	-51.62341138659321
d1	2.0	A	brute	1	(0.0, 0.85)	(32,)	424	227.99701561065197	-360.4	-193.79746326905416
d1	2.0	A	brute	1	(0.0, 0.85)	(33,)	413	220.76565656565654	-351.05	-187.65080808080805
d1	2.0	A	brute	1	(0.0, 0.85)	(169,)	616	293.7879063360881	-523.6	-249.7197203856749
d1	2.0	A	brute	1	(0.0, 0.85)	(41,)	437	235.12540863177236	-371.45	-199.8565973370065
d1	2.0	A	brute	1	(0.0, 0.85)	(44,)	622	307.700707070707	-528.6999999999999	-261.54560101010094
d1	2.0	A	brute	1	(0.0, 0.85)	(45,)	650	326.9537465564738	-552.5	-277.9106845730027
d1	2.0	A	brute	1	(0.0, 0.85)	(174,)	432	203.66647382920104	-367.2	-173.11650275482089
d1	2.0	A	brute	1	(0.0, 0.85)	(173,)	649	319.2188613406795	-551.65	-271.3360321395776
d1	2.0	A	brute	1	(0.0, 0.85)	(47,)	536	262.10252525252525	-455.59999999999997	-222.78714646464647
d1	2.0	A	brute	1	(0.0, 0.85)	(50,)	618	300.51211202938487	-525.3	-255.43529522497712
d1	2.0	A	brute	1	(0.0, 0.85)	(53,)	821	390.48921946740137	-697.85	-331.9158365472912
d1	2.0	A	brute	1	(0.0, 0.85)	(183,)	876	413.79738292011024	-744.6	-351.7277754820937
d1	2.0	A	brute	1	(0.0, 0.85)	(65,)	616	301.9291184573002	-523.6	-256.6397506887052
d1	2.0	A	brute	1	(0.0, 0.85)	(67,)	323	163.09834710743803	-274.55	-138.6335950413223
d1	2.0	A	brute	1	(0.0, 0.85)	(196,)	51	27.27228650137741	-43.35	-23.181443526170796
d1	2.0	A	brute	1	(0.0, 0.85)	(197,)	215	115.56866850321396	-182.75	-98.23336822773186
d1	2.0	A	brute	1	(0.0, 0.85)	(71,)	422	198.44180899908167	-358.7	-168.67553764921942
d1	2.0	A	brute	1	(0.0, 0.85)	(72,)	755	354.3579522497704	-641.75	-301.20425941230485
d1	2.0	A	brute	1	(0.0, 0.85)	(73,)	570	287.52247933884297	-484.5	-244.3941074380165
d1	2.0	A	brute	1	(0.0, 0.85)	(74,)	353	176.80629017447197	-300.05	-150.28534664830116
d1	2.0	A	brute	1	(0.0, 0.85)	(76,)	378	189.4410101010101	-321.3	-161.0248585858586
d1	2.0	A	brute	1	(0.0, 0.85)	(204,)	501	254.91444444444448	-425.84999999999997	-216.67727777777782
d1	2.0	A	brute	1	(0.0, 0.85)	(77,)	561	277.25934802571163	-476.84999999999997	-235.67044582185488
d1	2.0	A	brute	1	(0.0, 0.85)	(207,)	322	169.10622589531675	-273.7	-143.74029201101925
d1	2.0	A	brute	1	(0.0, 0.85)	(80,)	610	298.9626446280992	-518.5	-254.11824793388433
d1	2.0	A	brute	1	(0.0, 0.85)	(206,)	457	231.72675849403123	-388.45	-196.96774471992654
d1	2.0	A	brute	1	(0.0, 0.85)	(86,)	634	323.5630853994491	-538.9	-275.0286225895317
d1	2.0	A	brute	1	(0.0, 0.85)	(215,)	243	116.1074563820018	-206.54999999999998	-98.69133792470153
d1	2.0	A	brute	1	(0.0, 0.85)	(90,)	128	66.25977043158862	-108.8	-56.320804866850324
d1	2.0	A	brute	1	(0.0, 0.85)	(92,)	476	237.28033057851238	-404.59999999999997	-201.68828099173552
d1	2.0	A	brute	1	(0.0, 0.85)	(96,)	200	101.7022865013774	-170.0	-86.44694352617078
d1	2.0	A	brute	1	(0.0, 0.85)	(98,)	114	57.71409550045913	-96.89999999999999	-49.05698117539026
d1	2.0	A	brute	1	(0.0, 0.85)	(99,)	697	357.1945730027548	-592.4499999999999	-303.6153870523416
d1	2.0	A	brute	1	(0.0, 0.85)	(101,)	406	212.29462809917362	-345.09999999999997	-180.45043388429758
d1	2.0	A	brute	1	(0.0, 0.85)	(108,)	377	198.25619834710741	-320.45	-168.5177685950413
d1	2.0	A	brute	1	(0.0, 0.85)	(111,)	625	317.8767125803489	-531.25	-270.19520569329654
d1	2.0	A	brute	1	(0.0, 0.85)	(125,)	732	347.4939761248851	-622.1999999999999	-295.3698797061523
d1	2.0	A	brute	1	(0.0, 0.9)	(1,)	775	391.4112947658402	-697.5	-352.27016528925617
d1	2.0	A	brute	1	(0.0, 0.9)	(131,)	200	103.18980716253442	-180.0	-92.87082644628099
d1	2.0	A	brute	1	(0.0, 0.9)	(135,)	156	81.75622589531679	-140.4	-73.58060330578512
d1	2.0	A	brute	1	(0.0, 0.9)	(10,)	295	148.16879706152432	-265.5	-133.35191735537188
d1	2.0	A	brute	1	(0.0, 0.9)	(141,)	398	192.37786042240594	-358.2	-173.14007438016534
d1	2.0	A	brute	1	(0.0, 0.9)	(13,)	618	314.84135904499544	-556.2	-283.35722314049593
d1	2.0	A	brute	1	(0.0, 0.9)	(14,)	368	190.32941230486685	-331.2	-171.29647107438018
d1	2.0	A	brute	1	(0.0, 0.9)	(143,)	959	452.702865013774	-863.1	-407.4325785123966
d1	2.0	A	brute	1	(0.0, 0.9)	(145,)	272	124.85845730027548	-244.8	-112.37261157024793
d1	2.0	A	brute	1	(0.0, 0.9)	(19,)	424	215.73048668503213	-381.6	-194.1574380165289
d1	2.0	A	brute	1	(0.0, 0.9)	(148,)	437	205.83861340679522	-393.3	-185.2547520661157
d1	2.0	A	brute	1	(0.0, 0.9)	(20,)	330	162.35244260789722	-297.0	-146.1171983471075
d1	2.0	A	brute	1	(0.0, 0.9)	(22,)	506	262.1384022038568	-455.40000000000003	-235.92456198347114
d1	2.0	A	brute	1	(0.0, 0.9)	(152,)	309	159.29961432506883	-278.1	-143.36965289256196
d1	2.0	A	brute	1	(0.0, 0.9)	(24,)	189	101.12149678604224	-170.1	-91.00934710743802
d1	2.0	A	brute	1	(0.0, 0.9)	(27,)	610	328.2696877869605	-549.0	-295.4427190082645
d1	2.0	A	brute	1	(0.0, 0.9)	(29,)	124	60.7334251606979	-111.60000000000001	-54.66008264462811
d1	2.0	A	brute	1	(0.0, 0.9)	(32,)	424	227.99701561065197	-381.6	-205.19731404958677
d1	2.0	A	brute	1	(0.0, 0.9)	(33,)	413	220.76565656565654	-371.7	-198.68909090909088
d1	2.0	A	brute	1	(0.0, 0.9)	(169,)	616	293.7879063360881	-554.4	-264.4091157024793
d1	2.0	A	brute	1	(0.0, 0.9)	(41,)	437	235.12540863177236	-393.3	-211.61286776859512
d1	2.0	A	brute	1	(0.0, 0.9)	(44,)	622	307.700707070707	-559.8000000000001	-276.93063636363627
d1	2.0	A	brute	1	(0.0, 0.9)	(45,)	650	326.9537465564738	-585.0	-294.25837190082643
d1	2.0	A	brute	1	(0.0, 0.9)	(174,)	432	203.66647382920104	-388.8	-183.29982644628095
d1	2.0	A	brute	1	(0.0, 0.9)	(173,)	649	319.2188613406795	-584.1	-287.29697520661153
d1	2.0	A	brute	1	(0.0, 0.9)	(47,)	536	262.10252525252525	-482.40000000000003	-235.89227272727274
d1	2.0	A	brute	1	(0.0, 0.9)	(50,)	618	300.51211202938487	-556.2	-270.4609008264464
d1	2.0	A	brute	1	(0.0, 0.9)	(53,)	821	390.48921946740137	-738.9	-351.44029752066126
d1	2.0	A	brute	1	(0.0, 0.9)	(183,)	876	413.79738292011024	-788.4	-372.4176446280992
d1	2.0	A	brute	1	(0.0, 0.9)	(65,)	616	301.9291184573002	-554.4	-271.7362066115702
d1	2.0	A	brute	1	(0.0, 0.9)	(67,)	323	163.09834710743803	-290.7	-146.78851239669424
d1	2.0	A	brute	1	(0.0, 0.9)	(196,)	51	27.27228650137741	-45.9	-24.54505785123967
d1	2.0	A	brute	1	(0.0, 0.9)	(197,)	215	115.56866850321396	-193.5	-104.01180165289256
d1	2.0	A	brute	1	(0.0, 0.9)	(71,)	422	198.44180899908167	-379.8	-178.5976280991735
d1	2.0	A	brute	1	(0.0, 0.9)	(72,)	755	354.3579522497704	-679.5	-318.92215702479336
d1	2.0	A	brute	1	(0.0, 0.9)	(73,)	570	287.52247933884297	-513.0	-258.7702314049587
d1	2.0	A	brute	1	(0.0, 0.9)	(74,)	353	176.80629017447197	-317.7	-159.12566115702478
d1	2.0	A	brute	1	(0.0, 0.9)	(76,)	378	189.4410101010101	-340.2	-170.4969090909091
d1	2.0	A	brute	1	(0.0, 0.9)	(204,)	501	254.91444444444448	-450.90000000000003	-229.42300000000003
d1	2.0	A	brute	1	(0.0, 0.9)	(77,)	561	277.25934802571163	-504.90000000000003	-249.53341322314049
d1	2.0	A	brute	1	(0.0, 0.9)	(207,)	322	169.10622589531675	-289.8	-152.19560330578508
d1	2.0	A	brute	1	(0.0, 0.9)	(80,)	610	298.9626446280992	-549.0	-269.0663801652893
d1	2.0	A	brute	1	(0.0, 0.9)	(206,)	457	231.72675849403123	-411.3	-208.55408264462812
d1	2.0	A	brute	1	(0.0, 0.9)	(86,)	634	323.5630853994491	-570.6	-291.2067768595042
d1	2.0	A	brute	1	(0.0, 0.9)	(215,)	243	116.1074563820018	-218.70000000000002	-104.49671074380163
d1	2.0	A	brute	1	(0.0, 0.9)	(90,)	128	66.25977043158862	-115.2	-59.63379338842976
d1	2.0	A	brute	1	(0.0, 0.9)	(92,)	476	237.28033057851238	-428.40000000000003	-213.55229752066114
d1	2.0	A	brute	1	(0.0, 0.9)	(96,)	200	101.7022865013774	-180.0	-91.53205785123966
d1	2.0	A	brute	1	(0.0, 0.9)	(98,)	114	57.71409550045913	-102.60000000000001	-51.94268595041322
d1	2.0	A	brute	1	(0.0, 0.9)	(99,)	697	357.1945730027548	-627.3000000000001	-321.47511570247934
d1	2.0	A	brute	1	(0.0, 0.9)	(101,)	406	212.29462809917362	-365.40000000000003	-191.06516528925627
d1	2.0	A	brute	1	(0.0, 0.9)	(108,)	377	198.25619834710741	-339.3	-178.43057851239666
d1	2.0	A	brute	1	(0.0, 0.9)	(111,)	625	317.8767125803489	-562.5	-286.089041322314
d1	2.0	A	brute	1	(0.0, 0.9)	(125,)	732	347.4939761248851	-658.8000000000001	-312.7445785123966
d1	2.0	A	brute	1	(0.0, 0.95)	(1,)	775	391.4112947658402	-736.25	-371.84073002754815
d1	2.0	A	brute	1	(0.0, 0.95)	(131,)	200	103.18980716253442	-190.0	-98.03031680440769
d1	2.0	A	brute	1	(0.0, 0.95)	(135,)	156	81.75622589531679	-148.2	-77.66841460055095
d1	2.0	A	brute	1	(0.0, 0.95)	(10,)	295	148.16879706152432	-280.25	-140.76035720844808
